order_id,customer_id,order_date,order_status,shipping_type,order_total
ORD0004103,CUST001615,2023-07-17,Delivered,Two-day,47798.15
ORD0004104,CUST000472,2020-03-04,Delivered,Standard,120487.83
ORD0004105,CUST002307,2024-07-22,Delivered,Standard,44791.65
ORD0004106,CUST002103,2023-04-06,Delivered,Standard,37544.88
ORD0004107,CUST000911,2023-03-31,Delivered,Standard,58144.87
ORD0004108,CUST001572,2022-04-09,Delivered,Standard,86133.1
ORD0004109,CUST001030,2024-04-24,Delivered,Standard,43444.58
ORD0004110,CUST001074,2023-04-23,Delivered,Two-day,31237.25
ORD0004111,CUST002160,2021-03-11,Delivered,Express,64575.72
ORD0004112,CUST002194,2020-03-16,Delivered,Standard,59573.99
ORD0004113,CUST000230,2023-02-03,Delivered,Standard,88643.04
ORD0004114,CUST001747,2021-06-17,Delivered,Standard,34620.65
ORD0004115,CUST001330,2023-01-18,Delivered,Express,11228.81
ORD0004116,CUST000461,2023-01-10,Processing,Standard,3554.36
ORD0004117,CUST000807,2022-08-24,Delivered,Standard,2231.14
ORD0004118,CUST001932,2023-09-01,Processing,Standard,36421.59
ORD0004119,CUST002274,2024-05-06,Delivered,Standard,77141.28
ORD0004120,CUST000059,2020-10-31,Shipped,Standard,38653.04
ORD0004121,CUST001100,2022-01-19,Delivered,Standard,118658.91
ORD0004122,CUST002476,2022-03-14,Delivered,Standard,33256.44
ORD0004123,CUST000728,2021-04-02,Delivered,Express,5936.09
ORD0004124,CUST001156,2024-04-30,Delivered,Two-day,79131.05
ORD0004125,CUST000498,2023-04-22,Delivered,Standard,61648.11
ORD0004126,CUST000910,2024-02-10,Delivered,Standard,61872.92
ORD0004127,CUST001329,2021-08-18,Delivered,Standard,50150.05
ORD0004128,CUST002115,2020-10-01,Delivered,Standard,62477.1
ORD0004129,CUST000230,2022-08-09,Shipped,Standard,45676.51
ORD0004130,CUST000333,2022-10-23,Shipped,Standard,51347.57
ORD0004131,CUST002325,2022-11-11,Delivered,Express,36259.05
ORD0004132,CUST001897,2020-07-04,Delivered,Standard,49639.7
ORD0004133,CUST001608,2022-03-23,Delivered,Standard,54590.32
ORD0004134,CUST000721,2022-01-15,Processing,Standard,46933.0
ORD0004135,CUST002192,2022-10-25,Returned,Standard,116964.0
ORD0004136,CUST001275,2020-01-22,Shipped,Express,80652.38
ORD0004137,CUST000691,2023-09-19,Delivered,Express,29546.55
ORD0004138,CUST000057,2021-05-04,Processing,Standard,18223.93
ORD0004139,CUST002356,2024-07-09,Returned,Express,63284.46
ORD0004140,CUST002222,2023-06-11,Delivered,Standard,30898.95
ORD0004141,CUST001486,2023-11-02,Cancelled,Express,132025.59
ORD0004142,CUST000750,2020-12-05,Delivered,Standard,45350.21
ORD0004143,CUST000678,2024-03-30,Delivered,Standard,80382.47
ORD0004144,CUST000560,2022-11-18,Shipped,Standard,128548.4
ORD0004145,CUST001663,2020-10-14,Delivered,Standard,87351.37
ORD0004146,CUST001705,2022-07-02,Delivered,Two-day,20644.23
ORD0004147,CUST001979,2020-11-22,Delivered,Standard,32028.96
ORD0004148,CUST000349,2021-01-01,Returned,Standard,86523.39
ORD0004149,CUST001091,2023-03-05,Delivered,Two-day,38584.84
ORD0004150,CUST002378,2023-03-04,Processing,Standard,29884.09
ORD0004151,CUST002242,2023-09-12,Delivered,Standard,15556.02
ORD0004152,CUST001179,2020-10-26,Delivered,Express,37055.85
ORD0004153,CUST001720,2024-02-16,Delivered,Two-day,99434.56
ORD0004154,CUST002314,2024-02-08,Cancelled,Standard,18011.07
ORD0004155,CUST002216,2022-09-17,Delivered,Standard,5341.34
ORD0004156,CUST002193,2022-01-04,Delivered,Two-day,27286.48
ORD0004157,CUST002234,2020-03-23,Delivered,Standard,82558.32
ORD0004158,CUST000886,2021-03-24,Processing,Standard,125537.76
ORD0004159,CUST000865,2024-04-08,Delivered,Standard,13029.08
ORD0004160,CUST000786,2022-09-25,Processing,Standard,3552.95
ORD0004161,CUST000457,2021-04-19,Delivered,Standard,35744.43
ORD0004162,CUST000345,2020-05-08,Delivered,Express,13863.16
ORD0004163,CUST000554,2021-06-25,Delivered,Standard,83665.54
ORD0004164,CUST001021,2022-01-26,Processing,Express,75179.72
ORD0004165,CUST000788,2021-04-24,Cancelled,Standard,12717.51
ORD0004166,CUST001820,2020-03-28,Delivered,Standard,485.87
ORD0004167,CUST000705,2023-10-01,Shipped,Standard,79635.57
ORD0004168,CUST001128,2021-02-27,Delivered,Express,57164.37
ORD0004169,CUST002295,2022-11-26,Delivered,Standard,82323.62
ORD0004170,CUST000812,2024-06-08,Delivered,Standard,107323.58
ORD0004171,CUST000953,2022-01-09,Delivered,Two-day,24116.13
ORD0004172,CUST000815,2022-03-05,Delivered,Two-day,18963.66
ORD0004173,CUST001549,2022-08-19,Delivered,Standard,99026.74
ORD0004174,CUST000144,2022-07-20,Delivered,Standard,15464.63
ORD0004175,CUST000863,2020-04-05,Delivered,Standard,72542.21
ORD0004176,CUST001217,2020-03-22,Delivered,Standard,141311.0
ORD0004177,CUST001808,2023-08-21,Delivered,Two-day,22375.76
ORD0004178,CUST000375,2021-10-25,Delivered,Standard,59060.73
ORD0004179,CUST000677,2020-07-30,Returned,Standard,7914.92
ORD0004180,CUST001290,2023-12-12,Delivered,Standard,55071.11
ORD0004181,CUST000556,2022-12-03,Cancelled,Standard,95370.47
ORD0004182,CUST000863,2023-07-21,Cancelled,Express,94294.24
ORD0004183,CUST002122,2024-08-26,Delivered,Express,36689.97
ORD0004184,CUST002486,2021-07-14,Delivered,Standard,10957.13
ORD0004185,CUST000881,2024-02-28,Delivered,Standard,103255.26
ORD0004186,CUST002274,2021-06-23,Delivered,Standard,115804.5
ORD0004187,CUST001843,2023-03-31,Delivered,Standard,59162.6
ORD0004188,CUST002356,2023-01-19,Delivered,Standard,41331.23
ORD0004189,CUST000966,2023-03-13,Delivered,Two-day,17757.07
ORD0004190,CUST002396,2020-12-22,Delivered,Standard,58148.75
ORD0004191,CUST000476,2022-02-10,Processing,Standard,37455.16
ORD0004192,CUST001339,2023-08-31,Delivered,Standard,43743.34
ORD0004193,CUST000525,2022-02-14,Shipped,Standard,100216.57
ORD0004194,CUST001449,2022-01-18,Delivered,Standard,34673.28
ORD0004195,CUST000562,2023-04-18,Delivered,Express,62885.31
ORD0004196,CUST000569,2023-08-31,Delivered,Standard,58894.58
ORD0004197,CUST001206,2020-06-08,Delivered,Standard,60147.97
ORD0004198,CUST000106,2022-11-24,Processing,Standard,152832.54
ORD0004199,CUST002239,2021-05-30,Delivered,Standard,76091.15
ORD0004200,CUST001161,2022-02-09,Delivered,Standard,93422.64
ORD0004201,CUST000700,2021-04-01,Delivered,Standard,28104.48
ORD0004202,CUST001144,2022-11-23,Delivered,Express,44586.05
ORD0004203,CUST000072,2022-04-11,Shipped,Express,82629.53
ORD0004204,CUST000755,2021-12-23,Delivered,Two-day,67650.52
ORD0004205,CUST000905,2024-07-31,Delivered,Standard,56635.95
ORD0004206,CUST000052,2021-12-07,Delivered,Standard,72358.41
ORD0004207,CUST001004,2022-09-24,Delivered,Standard,9935.83
ORD0004208,CUST001288,2024-06-11,Delivered,Standard,119187.15
ORD0004209,CUST001263,2022-09-14,Shipped,Standard,103540.39
ORD0004210,CUST002303,2023-05-22,Delivered,Standard,35765.71
ORD0004211,CUST000685,2020-01-14,Shipped,Express,41773.59
ORD0004212,CUST001773,2022-10-24,Shipped,Standard,22733.22
ORD0004213,CUST001631,2020-10-11,Delivered,Two-day,64471.22
ORD0004214,CUST002105,2022-06-19,Delivered,Standard,187.93
ORD0004215,CUST000950,2020-12-05,Delivered,Standard,106422.1
ORD0004216,CUST001674,2021-04-16,Delivered,Express,62441.39
ORD0004217,CUST002417,2020-06-06,Delivered,Standard,23939.67
ORD0004218,CUST002280,2022-11-19,Delivered,Express,20452.06
ORD0004219,CUST001426,2023-08-10,Delivered,Standard,20166.93
ORD0004220,CUST001585,2021-07-29,Delivered,Standard,13732.02
ORD0004221,CUST001047,2021-03-09,Delivered,Standard,6493.52
ORD0004222,CUST001291,2020-11-03,Delivered,Standard,70523.44
ORD0004223,CUST002166,2021-01-17,Delivered,Express,18404.73
ORD0004224,CUST001624,2020-11-18,Delivered,Standard,16229.76
ORD0004225,CUST001177,2022-01-11,Delivered,Standard,18805.28
ORD0004226,CUST002316,2023-05-17,Returned,Express,58324.09
ORD0004227,CUST002161,2024-01-09,Delivered,Two-day,159174.2
ORD0004228,CUST002214,2024-07-31,Processing,Standard,42623.51
ORD0004229,CUST001032,2020-08-30,Delivered,Standard,140949.05
ORD0004230,CUST000431,2023-09-15,Delivered,Express,100265.31
ORD0004231,CUST001316,2021-04-16,Delivered,Express,144519.04
ORD0004232,CUST000893,2022-04-29,Delivered,Two-day,132562.32
ORD0004233,CUST001074,2024-07-19,Delivered,Standard,6024.0
ORD0004234,CUST000107,2021-11-07,Cancelled,Standard,160153.98
ORD0004235,CUST000745,2024-01-15,Processing,Standard,105740.01
ORD0004236,CUST001480,2020-08-20,Shipped,Standard,119444.55
ORD0004237,CUST002371,2022-09-13,Delivered,Standard,26800.72
ORD0004238,CUST002357,2023-10-14,Delivered,Standard,43333.25
ORD0004239,CUST000622,2022-09-07,Delivered,Standard,67929.4
ORD0004240,CUST000995,2022-09-08,Delivered,Standard,63191.75
ORD0004241,CUST000145,2021-03-07,Returned,Express,75084.61
ORD0004242,CUST000821,2023-04-24,Delivered,Express,29393.85
ORD0004243,CUST000412,2020-11-26,Processing,Standard,20075.28
ORD0004244,CUST000114,2023-08-18,Delivered,Express,77165.69
ORD0004245,CUST002447,2022-04-21,Delivered,Two-day,61526.35
ORD0004246,CUST000124,2020-02-15,Shipped,Standard,145140.67
ORD0004247,CUST000086,2021-05-14,Shipped,Standard,46666.3
ORD0004248,CUST000047,2020-03-29,Delivered,Standard,119124.81
ORD0004249,CUST001900,2020-09-18,Delivered,Standard,53908.31
ORD0004250,CUST001573,2023-03-20,Delivered,Standard,78321.82
ORD0004251,CUST001739,2023-04-28,Delivered,Standard,42257.49
ORD0004252,CUST002006,2020-11-25,Delivered,Standard,49028.74
ORD0004253,CUST000804,2020-10-02,Delivered,Standard,34790.73
ORD0004254,CUST002437,2023-07-13,Delivered,Standard,63263.79
ORD0004255,CUST001990,2022-11-15,Delivered,Standard,38654.51
ORD0004256,CUST001070,2020-03-21,Delivered,Standard,26759.62
ORD0004257,CUST001192,2023-03-18,Delivered,Standard,72717.78
ORD0004258,CUST000046,2020-10-27,Processing,Standard,13459.12
ORD0004259,CUST000540,2020-04-24,Delivered,Express,60418.44
ORD0004260,CUST000087,2020-12-06,Returned,Standard,66662.3
ORD0004261,CUST001409,2021-06-12,Delivered,Standard,41213.66
ORD0004262,CUST000265,2021-01-03,Delivered,Two-day,3082.97
ORD0004263,CUST000703,2022-11-24,Shipped,Express,21702.08
ORD0004264,CUST001474,2022-04-10,Delivered,Standard,82784.44
ORD0004265,CUST002280,2023-05-12,Delivered,Standard,64620.22
ORD0004266,CUST000186,2023-02-28,Delivered,Standard,142524.14
ORD0004267,CUST000326,2023-07-29,Delivered,Standard,14596.25
ORD0004268,CUST001207,2020-02-08,Delivered,Standard,53686.16
ORD0004269,CUST000397,2024-01-13,Delivered,Standard,120936.81
ORD0004270,CUST001505,2024-01-30,Delivered,Express,116626.63
ORD0004271,CUST001427,2023-09-17,Delivered,Standard,17757.9
ORD0004272,CUST001441,2024-08-09,Delivered,Standard,56336.98
ORD0004273,CUST001089,2021-08-03,Delivered,Standard,12471.77
ORD0004274,CUST000956,2020-06-24,Delivered,Two-day,84056.86
ORD0004275,CUST000555,2021-03-19,Delivered,Standard,23764.49
ORD0004276,CUST001041,2022-07-08,Delivered,Standard,37984.87
ORD0004277,CUST002439,2023-05-27,Delivered,Standard,32221.84
ORD0004278,CUST000044,2022-08-23,Returned,Standard,29665.92
ORD0004279,CUST000901,2022-09-13,Delivered,Standard,117572.91
ORD0004280,CUST001724,2020-12-15,Cancelled,Express,46584.54
ORD0004281,CUST000482,2021-03-25,Processing,Standard,83143.55
ORD0004282,CUST002037,2024-08-27,Returned,Standard,59640.02
ORD0004283,CUST001287,2022-04-21,Delivered,Standard,172526.61
ORD0004284,CUST001198,2023-05-15,Delivered,Express,54107.98
ORD0004285,CUST001465,2020-10-19,Cancelled,Standard,118034.49
ORD0004286,CUST000566,2024-06-15,Delivered,Express,42452.98
ORD0004287,CUST002268,2023-04-08,Delivered,Standard,45522.17
ORD0004288,CUST000772,2024-08-07,Delivered,Standard,85717.02
ORD0004289,CUST001219,2024-04-20,Delivered,Express,116402.34
ORD0004290,CUST002457,2021-01-07,Delivered,Standard,19905.96
ORD0004291,CUST000471,2023-06-30,Delivered,Standard,77297.64
ORD0004292,CUST001371,2023-09-12,Delivered,Standard,133479.01
ORD0004293,CUST002214,2022-11-12,Shipped,Standard,10167.9
ORD0004294,CUST000672,2021-06-25,Shipped,Standard,32169.46
ORD0004295,CUST001175,2020-12-09,Cancelled,Standard,14610.76
ORD0004296,CUST000111,2024-01-23,Shipped,Standard,119870.91
ORD0004297,CUST001027,2023-11-05,Shipped,Standard,6078.91
ORD0004298,CUST000344,2021-12-02,Processing,Standard,12624.47
ORD0004299,CUST001473,2022-07-17,Delivered,Standard,13076.67
ORD0004300,CUST002380,2023-05-06,Delivered,Standard,69673.93
ORD0004301,CUST002312,2023-04-24,Delivered,Standard,96311.1
ORD0004302,CUST002131,2020-05-20,Delivered,Express,77593.51
ORD0004303,CUST000777,2021-04-15,Returned,Standard,39976.01
ORD0004304,CUST002382,2022-02-13,Delivered,Standard,81020.94
ORD0004305,CUST001404,2022-02-28,Delivered,Standard,28613.06
ORD0004306,CUST000658,2020-09-27,Delivered,Standard,110918.64
ORD0004307,CUST001834,2020-08-10,Delivered,Standard,76527.79
ORD0004308,CUST001833,2020-02-03,Delivered,Standard,2928.24
ORD0004309,CUST000454,2021-02-18,Delivered,Standard,48849.81
ORD0004310,CUST000741,2022-12-06,Delivered,Standard,77834.76
ORD0004311,CUST001770,2022-10-29,Delivered,Standard,15397.29
ORD0004312,CUST002381,2023-11-02,Delivered,Standard,89844.53
ORD0004313,CUST002358,2022-05-09,Cancelled,Standard,44619.63
ORD0004314,CUST001444,2024-08-19,Delivered,Standard,52314.97
ORD0004315,CUST001749,2020-11-02,Delivered,Standard,13031.87
ORD0004316,CUST002402,2023-05-25,Delivered,Two-day,69179.62
ORD0004317,CUST000824,2020-07-16,Cancelled,Standard,10480.58
ORD0004318,CUST000145,2020-12-29,Delivered,Standard,37922.14
ORD0004319,CUST002007,2022-09-01,Delivered,Express,48884.7
ORD0004320,CUST001068,2023-06-13,Delivered,Standard,10338.09
ORD0004321,CUST001787,2023-05-13,Cancelled,Two-day,98812.87
ORD0004322,CUST001410,2020-03-20,Delivered,Standard,20336.94
ORD0004323,CUST001763,2024-05-24,Delivered,Standard,60519.07
ORD0004324,CUST000910,2022-12-24,Delivered,Standard,55531.18
ORD0004325,CUST000761,2022-10-27,Delivered,Standard,38773.95
ORD0004326,CUST001517,2024-03-20,Delivered,Two-day,21072.07
ORD0004327,CUST000531,2020-08-28,Delivered,Express,109153.13
ORD0004328,CUST001360,2020-07-09,Delivered,Standard,81114.96
ORD0004329,CUST002028,2022-09-14,Processing,Standard,76489.93
ORD0004330,CUST002178,2023-09-12,Delivered,Express,28972.82
ORD0004331,CUST001008,2020-09-23,Delivered,Express,35797.65
ORD0004332,CUST001538,2023-05-20,Delivered,Standard,55321.02
ORD0004333,CUST001274,2023-01-09,Delivered,Express,68930.06
ORD0004334,CUST000947,2024-08-21,Delivered,Express,78319.28
ORD0004335,CUST001162,2020-01-03,Delivered,Standard,93037.35
ORD0004336,CUST001299,2024-05-05,Delivered,Standard,77981.0
ORD0004337,CUST001002,2023-10-21,Delivered,Two-day,22616.04
ORD0004338,CUST002189,2023-08-22,Delivered,Standard,38862.88
ORD0004339,CUST001968,2022-06-02,Shipped,Standard,33006.46
ORD0004340,CUST000882,2022-12-05,Delivered,Standard,58409.9
ORD0004341,CUST001848,2022-05-11,Delivered,Two-day,73326.91
ORD0004342,CUST001976,2022-01-28,Delivered,Standard,82478.83
ORD0004343,CUST002482,2020-03-29,Delivered,Standard,35918.78
ORD0004344,CUST001631,2023-11-29,Delivered,Standard,86298.11
ORD0004345,CUST000173,2022-12-21,Delivered,Standard,49783.31
ORD0004346,CUST000473,2022-05-28,Delivered,Two-day,108547.24
ORD0004347,CUST001447,2021-04-14,Delivered,Two-day,57407.25
ORD0004348,CUST002487,2024-07-01,Delivered,Standard,19277.85
ORD0004349,CUST000498,2022-09-14,Delivered,Standard,21979.94
ORD0004350,CUST002217,2024-06-05,Delivered,Standard,70760.66
ORD0004351,CUST000989,2024-04-23,Delivered,Standard,109977.16
ORD0004352,CUST001606,2022-02-19,Delivered,Express,115669.26
ORD0004353,CUST002476,2021-12-18,Delivered,Express,81478.02
ORD0004354,CUST000419,2023-04-21,Delivered,Standard,119324.57
ORD0004355,CUST001371,2024-07-05,Delivered,Standard,49774.55
ORD0004356,CUST000714,2024-02-27,Delivered,Standard,70716.29
ORD0004357,CUST002250,2024-04-08,Delivered,Standard,47336.38
ORD0004358,CUST000179,2023-11-27,Returned,Standard,14289.32
ORD0004359,CUST002105,2023-03-25,Returned,Standard,37809.65
ORD0004360,CUST001930,2020-07-19,Delivered,Standard,23373.23
ORD0004361,CUST000946,2022-05-21,Delivered,Standard,92766.04
ORD0004362,CUST002019,2020-10-01,Cancelled,Two-day,21257.04
ORD0004363,CUST000739,2021-06-05,Delivered,Standard,58446.27
ORD0004364,CUST001957,2022-09-04,Delivered,Express,31381.57
ORD0004365,CUST000112,2024-04-17,Processing,Standard,33113.61
ORD0004366,CUST000715,2021-04-21,Delivered,Standard,63533.45
ORD0004367,CUST001402,2020-06-20,Delivered,Standard,5552.5
ORD0004368,CUST001939,2021-08-03,Delivered,Standard,97234.24
ORD0004369,CUST001382,2023-05-10,Delivered,Standard,25751.73
ORD0004370,CUST000813,2023-01-18,Delivered,Standard,42739.36
ORD0004371,CUST001209,2022-04-16,Delivered,Express,104892.86
ORD0004372,CUST000037,2021-06-11,Delivered,Two-day,64038.39
ORD0004373,CUST001829,2021-01-22,Delivered,Standard,56956.94
ORD0004374,CUST001252,2020-01-12,Delivered,Standard,67640.89
ORD0004375,CUST000810,2023-12-23,Delivered,Standard,35445.57
ORD0004376,CUST000023,2024-03-02,Delivered,Standard,42092.3
ORD0004377,CUST001527,2024-06-04,Delivered,Standard,21020.44
ORD0004378,CUST000796,2020-01-15,Delivered,Express,92299.87
ORD0004379,CUST000496,2023-03-29,Delivered,Standard,39505.69
ORD0004380,CUST000900,2022-12-06,Delivered,Express,15942.93
ORD0004381,CUST000425,2020-08-29,Delivered,Standard,105360.0
ORD0004382,CUST002066,2022-11-30,Delivered,Standard,58023.77
ORD0004383,CUST001983,2020-01-15,Delivered,Standard,47205.99
ORD0004384,CUST001469,2022-02-07,Delivered,Standard,65358.06
ORD0004385,CUST001234,2023-09-02,Delivered,Two-day,90050.56
ORD0004386,CUST001798,2021-02-24,Delivered,Express,82101.56
ORD0004387,CUST002259,2023-11-09,Delivered,Standard,38120.49
ORD0004388,CUST000565,2024-07-05,Delivered,Two-day,70708.56
ORD0004389,CUST001305,2021-10-08,Processing,Standard,70882.19
ORD0004390,CUST001857,2022-04-17,Delivered,Standard,31528.29
ORD0004391,CUST000133,2022-01-11,Shipped,Express,42606.74
ORD0004392,CUST000449,2020-08-06,Processing,Standard,66793.48
ORD0004393,CUST002312,2020-11-12,Delivered,Standard,2635.27
ORD0004394,CUST001831,2022-05-22,Processing,Standard,15425.08
ORD0004395,CUST002159,2023-08-27,Cancelled,Standard,22476.37
ORD0004396,CUST000850,2023-04-13,Shipped,Standard,30789.07
ORD0004397,CUST001262,2021-06-03,Delivered,Standard,38430.62
ORD0004398,CUST001481,2021-06-19,Delivered,Standard,89524.65
ORD0004399,CUST000901,2023-01-02,Delivered,Standard,77115.98
ORD0004400,CUST000759,2022-05-17,Delivered,Standard,89336.17
ORD0004401,CUST001540,2023-03-02,Delivered,Express,47576.13
ORD0004402,CUST001900,2022-01-18,Delivered,Standard,41589.67
ORD0004403,CUST000862,2023-06-07,Shipped,Standard,50316.37
ORD0004404,CUST001848,2021-07-18,Delivered,Standard,36846.13
ORD0004405,CUST002241,2023-10-25,Delivered,Standard,83296.23
ORD0004406,CUST000515,2022-03-24,Delivered,Standard,84450.84
ORD0004407,CUST000968,2024-03-26,Delivered,Express,104584.06
ORD0004408,CUST001592,2021-02-21,Delivered,Standard,79879.52
ORD0004409,CUST000084,2022-04-26,Delivered,Standard,62200.63
ORD0004410,CUST000798,2023-02-04,Shipped,Express,13759.62
ORD0004411,CUST002128,2024-05-24,Delivered,Express,50063.6
ORD0004412,CUST001602,2023-02-15,Delivered,Standard,52419.37
ORD0004413,CUST000522,2022-09-15,Delivered,Standard,83958.89
ORD0004414,CUST001223,2021-01-01,Delivered,Standard,22822.51
ORD0004415,CUST001595,2022-01-28,Delivered,Standard,87398.63
ORD0004416,CUST000234,2023-02-19,Delivered,Standard,5198.81
ORD0004417,CUST001843,2023-02-10,Delivered,Standard,30502.9
ORD0004418,CUST002292,2022-09-17,Delivered,Standard,126204.04
ORD0004419,CUST001417,2021-06-03,Delivered,Express,58906.82
ORD0004420,CUST001590,2021-09-20,Processing,Standard,45924.28
