payment_id,order_id,payment_method,payment_status,paid_amount,transaction_fee,payment_date
PAY00004078,ORD0004078,Netbanking,Success,33027.98,47.31,2022-08-08
PAY00004079,ORD0004079,Debit Card,Success,29485.84,21.45,2022-07-01
PAY00004080,ORD0004080,Credit Card,Success,15480.28,5.36,2022-01-08
PAY00004081,ORD0004081,Wallet,Success,5587.07,5.9,2024-05-08
PAY00004082,ORD0004082,Cash on Delivery,Success,4317.02,26.69,2021-09-18
PAY00004083,ORD0004083,Debit Card,Success,63599.68,17.64,2022-09-27
PAY00004084,ORD0004084,Credit Card,Success,37489.32,12.62,2023-02-04
PAY00004085,ORD0004085,Credit Card,Success,2207.74,30.89,2020-08-14
PAY00004086,ORD0004086,Debit Card,Success,14809.93,9.65,2020-12-29
PAY00004087,ORD0004087,Credit Card,Success,70783.98,32.38,2023-08-17
PAY00004088,ORD0004088,Debit Card,Success,141981.3,45.58,2023-05-28
PAY00004089,ORD0004089,UPI,Success,110857.61,0.0,2020-06-19
PAY00004090,ORD0004090,Debit Card,Success,76690.66,48.86,2021-07-30
PAY00004091,ORD0004091,UPI,Success,63024.63,0.0,2024-08-23
PAY00004092,ORD0004092,Credit Card,Refunded,73337.59,15.03,2020-10-13
PAY00004093,ORD0004093,Wallet,Success,68657.16,22.83,2023-01-10
PAY00004094,ORD0004094,Credit Card,Success,12381.7,26.13,2021-02-09
PAY00004095,ORD0004095,Debit Card,Success,110629.47,8.76,2021-06-23
PAY00004096,ORD0004096,Debit Card,Success,180041.62,36.16,2024-02-11
PAY00004097,ORD0004097,UPI,Success,72770.97,0.0,2023-07-11
PAY00004098,ORD0004098,Credit Card,Success,18647.5,44.07,2020-06-07
PAY00004099,ORD0004099,Credit Card,Success,62401.55,24.5,2024-02-02
PAY00004100,ORD0004100,Credit Card,Success,12120.54,5.78,2020-06-06
PAY00004101,ORD0004101,Credit Card,Failed,11918.29,49.09,2020-02-09
PAY00004102,ORD0004102,Credit Card,Success,2040.4,8.79,2022-11-05
PAY00004103,ORD0004103,UPI,Success,47798.15,0.0,2023-07-19
PAY00004104,ORD0004104,UPI,Success,120487.83,0.0,2020-03-06
PAY00004105,ORD0004105,Credit Card,Success,44791.65,45.0,2024-07-23
PAY00004106,ORD0004106,Credit Card,Success,37544.88,45.7,2023-04-06
PAY00004107,ORD0004107,Debit Card,Success,58144.87,21.97,2023-04-04
PAY00004108,ORD0004108,Wallet,Success,86133.1,20.48,2022-04-13
PAY00004109,ORD0004109,Debit Card,Success,43444.58,45.69,2024-04-26
PAY00004110,ORD0004110,UPI,Success,31237.25,0.0,2023-04-25
PAY00004111,ORD0004111,Credit Card,Success,64575.72,5.91,2021-03-14
PAY00004112,ORD0004112,Wallet,Success,59573.99,9.73,2020-03-20
PAY00004113,ORD0004113,Wallet,Success,88643.04,10.48,2023-02-04
PAY00004114,ORD0004114,Wallet,Success,34620.65,49.89,2021-06-17
PAY00004115,ORD0004115,Credit Card,Success,11228.81,18.97,2023-01-22
PAY00004116,ORD0004116,Debit Card,Success,3554.36,13.05,2023-01-13
PAY00004117,ORD0004117,Credit Card,Success,2231.14,48.75,2022-08-26
PAY00004118,ORD0004118,Wallet,Success,36421.59,20.97,2023-09-03
PAY00004119,ORD0004119,Credit Card,Success,77141.28,14.53,2024-05-08
PAY00004120,ORD0004120,UPI,Success,38653.04,0.0,2020-11-03
PAY00004121,ORD0004121,Credit Card,Success,118658.91,39.77,2022-01-20
PAY00004122,ORD0004122,Wallet,Success,33256.44,44.1,2022-03-15
PAY00004123,ORD0004123,Credit Card,Success,5936.09,10.22,2021-04-02
PAY00004124,ORD0004124,Credit Card,Success,79131.05,15.53,2024-05-01
PAY00004125,ORD0004125,Credit Card,Success,61648.11,43.31,2023-04-22
PAY00004126,ORD0004126,Wallet,Success,61872.92,38.03,2024-02-11
PAY00004127,ORD0004127,Wallet,Success,50150.05,36.28,2021-08-21
PAY00004128,ORD0004128,UPI,Success,62477.1,0.0,2020-10-03
PAY00004129,ORD0004129,Netbanking,Success,45676.51,44.86,2022-08-13
PAY00004130,ORD0004130,Wallet,Success,51347.57,20.91,2022-10-27
PAY00004131,ORD0004131,UPI,Success,36259.05,0.0,2022-11-14
PAY00004132,ORD0004132,Credit Card,Success,49639.7,20.71,2020-07-08
PAY00004133,ORD0004133,Credit Card,Success,54590.32,40.67,2022-03-26
PAY00004134,ORD0004134,Credit Card,Success,46933.0,11.39,2022-01-16
PAY00004135,ORD0004135,Credit Card,Refunded,116964.0,33.39,2022-10-28
PAY00004136,ORD0004136,Credit Card,Success,80652.38,16.57,2020-01-24
PAY00004137,ORD0004137,Credit Card,Success,29546.55,15.82,2023-09-19
PAY00004138,ORD0004138,Debit Card,Success,18223.93,6.21,2021-05-08
PAY00004139,ORD0004139,Netbanking,Refunded,63284.46,45.37,2024-07-11
PAY00004140,ORD0004140,Credit Card,Success,30898.95,36.77,2023-06-14
PAY00004141,ORD0004141,Credit Card,Failed,132025.59,44.01,2023-11-06
PAY00004142,ORD0004142,Debit Card,Success,45350.21,40.66,2020-12-09
PAY00004143,ORD0004143,UPI,Success,80382.47,0.0,2024-04-02
PAY00004144,ORD0004144,Credit Card,Success,128548.4,37.44,2022-11-21
PAY00004145,ORD0004145,Debit Card,Success,87351.37,9.23,2020-10-16
PAY00004146,ORD0004146,Credit Card,Success,20644.23,36.91,2022-07-06
PAY00004147,ORD0004147,Credit Card,Success,32028.96,46.68,2020-11-26
PAY00004148,ORD0004148,Credit Card,Refunded,86523.39,47.25,2021-01-01
PAY00004149,ORD0004149,Netbanking,Success,38584.84,16.29,2023-03-05
PAY00004150,ORD0004150,Credit Card,Success,29884.09,29.17,2023-03-07
PAY00004151,ORD0004151,UPI,Success,15556.02,0.0,2023-09-13
PAY00004152,ORD0004152,Credit Card,Success,37055.85,34.02,2020-10-27
PAY00004153,ORD0004153,Netbanking,Success,99434.56,18.31,2024-02-16
PAY00004154,ORD0004154,Credit Card,Failed,18011.07,26.84,2024-02-10
PAY00004155,ORD0004155,Debit Card,Success,5341.34,7.42,2022-09-19
PAY00004156,ORD0004156,Credit Card,Success,27286.48,19.75,2022-01-07
PAY00004157,ORD0004157,Debit Card,Success,82558.32,48.49,2020-03-23
PAY00004158,ORD0004158,Credit Card,Success,125537.76,36.79,2021-03-28
PAY00004159,ORD0004159,Debit Card,Success,13029.08,15.43,2024-04-10
PAY00004160,ORD0004160,UPI,Success,3552.95,0.0,2022-09-27
PAY00004161,ORD0004161,UPI,Success,35744.43,0.0,2021-04-23
PAY00004162,ORD0004162,Wallet,Success,13863.16,46.46,2020-05-08
PAY00004163,ORD0004163,Credit Card,Success,83665.54,31.34,2021-06-27
PAY00004164,ORD0004164,Wallet,Success,75179.72,24.44,2022-01-28
PAY00004165,ORD0004165,Debit Card,Failed,12717.51,42.18,2021-04-25
PAY00004166,ORD0004166,Debit Card,Success,485.87,27.94,2020-03-30
PAY00004167,ORD0004167,Debit Card,Success,79635.57,45.01,2023-10-05
PAY00004168,ORD0004168,UPI,Success,57164.37,0.0,2021-03-01
PAY00004169,ORD0004169,Debit Card,Success,82323.62,7.18,2022-11-26
PAY00004170,ORD0004170,Netbanking,Success,107323.58,32.93,2024-06-09
PAY00004171,ORD0004171,UPI,Success,24116.13,0.0,2022-01-13
PAY00004172,ORD0004172,UPI,Success,18963.66,0.0,2022-03-07
PAY00004173,ORD0004173,Credit Card,Success,99026.74,33.17,2022-08-23
PAY00004174,ORD0004174,Credit Card,Success,15464.63,41.56,2022-07-20
PAY00004175,ORD0004175,UPI,Success,72542.21,0.0,2020-04-05
PAY00004176,ORD0004176,Debit Card,Success,141311.0,22.03,2020-03-24
PAY00004177,ORD0004177,UPI,Success,22375.76,0.0,2023-08-23
PAY00004178,ORD0004178,Debit Card,Success,59060.73,27.78,2021-10-29
PAY00004179,ORD0004179,Wallet,Refunded,7914.92,32.07,2020-08-03
PAY00004180,ORD0004180,Debit Card,Success,55071.11,7.52,2023-12-14
PAY00004181,ORD0004181,Wallet,Failed,95370.47,24.91,2022-12-03
PAY00004182,ORD0004182,Wallet,Failed,94294.24,15.52,2023-07-24
PAY00004183,ORD0004183,Credit Card,Success,36689.97,29.43,2024-08-29
PAY00004184,ORD0004184,Debit Card,Success,10957.13,32.98,2021-07-15
PAY00004185,ORD0004185,UPI,Success,103255.26,0.0,2024-02-28
PAY00004186,ORD0004186,Credit Card,Success,115804.5,5.72,2021-06-23
PAY00004187,ORD0004187,Credit Card,Success,59162.6,21.51,2023-03-31
PAY00004188,ORD0004188,Wallet,Success,41331.23,26.99,2023-01-20
PAY00004189,ORD0004189,Credit Card,Success,17757.07,37.34,2023-03-15
PAY00004190,ORD0004190,Credit Card,Success,58148.75,8.36,2020-12-26
PAY00004191,ORD0004191,Debit Card,Success,37455.16,46.6,2022-02-11
PAY00004192,ORD0004192,Netbanking,Success,43743.34,7.85,2023-09-02
PAY00004193,ORD0004193,Netbanking,Success,100216.57,8.84,2022-02-18
PAY00004194,ORD0004194,Debit Card,Success,34673.28,17.27,2022-01-20
PAY00004195,ORD0004195,UPI,Success,62885.31,0.0,2023-04-20
PAY00004196,ORD0004196,UPI,Success,58894.58,0.0,2023-09-03
PAY00004197,ORD0004197,Wallet,Success,60147.97,9.14,2020-06-08
PAY00004198,ORD0004198,Credit Card,Success,152832.54,41.74,2022-11-27
PAY00004199,ORD0004199,Credit Card,Success,76091.15,17.08,2021-05-31
PAY00004200,ORD0004200,UPI,Success,93422.64,0.0,2022-02-13
PAY00004201,ORD0004201,Credit Card,Success,28104.48,28.23,2021-04-04
PAY00004202,ORD0004202,UPI,Success,44586.05,0.0,2022-11-26
PAY00004203,ORD0004203,UPI,Success,82629.53,0.0,2022-04-13
PAY00004204,ORD0004204,UPI,Success,67650.52,0.0,2021-12-26
PAY00004205,ORD0004205,Debit Card,Success,56635.95,40.42,2024-08-01
PAY00004206,ORD0004206,Credit Card,Success,72358.41,25.22,2021-12-07
PAY00004207,ORD0004207,Credit Card,Success,9935.83,21.06,2022-09-27
PAY00004208,ORD0004208,Credit Card,Success,119187.15,23.17,2024-06-15
PAY00004209,ORD0004209,Debit Card,Success,103540.39,7.91,2022-09-18
PAY00004210,ORD0004210,Credit Card,Success,35765.71,49.25,2023-05-24
PAY00004211,ORD0004211,Wallet,Success,41773.59,20.97,2020-01-17
PAY00004212,ORD0004212,UPI,Success,22733.22,0.0,2022-10-25
PAY00004213,ORD0004213,UPI,Success,64471.22,0.0,2020-10-15
PAY00004214,ORD0004214,Credit Card,Success,187.93,24.49,2022-06-20
PAY00004215,ORD0004215,Debit Card,Success,106422.1,32.06,2020-12-08
PAY00004216,ORD0004216,UPI,Success,62441.39,0.0,2021-04-16
PAY00004217,ORD0004217,Debit Card,Success,23939.67,18.04,2020-06-09
PAY00004218,ORD0004218,UPI,Success,20452.06,0.0,2022-11-23
PAY00004219,ORD0004219,Debit Card,Success,20166.93,7.23,2023-08-14
PAY00004220,ORD0004220,Debit Card,Success,13732.02,16.78,2021-07-31
PAY00004221,ORD0004221,Credit Card,Success,6493.52,18.43,2021-03-12
PAY00004222,ORD0004222,UPI,Success,70523.44,0.0,2020-11-06
PAY00004223,ORD0004223,Credit Card,Success,18404.73,29.27,2021-01-21
PAY00004224,ORD0004224,Credit Card,Success,16229.76,16.84,2020-11-20
PAY00004225,ORD0004225,Credit Card,Success,18805.28,43.21,2022-01-14
PAY00004226,ORD0004226,Wallet,Refunded,58324.09,30.09,2023-05-17
PAY00004227,ORD0004227,Wallet,Success,159174.2,5.46,2024-01-11
PAY00004228,ORD0004228,Netbanking,Success,42623.51,5.26,2024-07-31
PAY00004229,ORD0004229,Credit Card,Success,140949.05,28.23,2020-08-31
PAY00004230,ORD0004230,Wallet,Success,100265.31,38.03,2023-09-18
PAY00004231,ORD0004231,Debit Card,Success,144519.04,7.02,2021-04-19
PAY00004232,ORD0004232,Wallet,Success,132562.32,41.46,2022-04-29
PAY00004233,ORD0004233,Credit Card,Success,6024.0,8.85,2024-07-21
PAY00004234,ORD0004234,Credit Card,Failed,160153.98,40.22,2021-11-08
PAY00004235,ORD0004235,Wallet,Success,105740.01,5.24,2024-01-18
PAY00004236,ORD0004236,Credit Card,Success,119444.55,21.72,2020-08-21
PAY00004237,ORD0004237,Credit Card,Success,26800.72,23.39,2022-09-13
PAY00004238,ORD0004238,Debit Card,Success,43333.25,42.14,2023-10-18
PAY00004239,ORD0004239,UPI,Success,67929.4,0.0,2022-09-09
PAY00004240,ORD0004240,UPI,Success,63191.75,0.0,2022-09-10
PAY00004241,ORD0004241,Credit Card,Refunded,75084.61,49.96,2021-03-09
PAY00004242,ORD0004242,Debit Card,Success,29393.85,18.14,2023-04-25
PAY00004243,ORD0004243,Credit Card,Success,20075.28,34.47,2020-11-29
PAY00004244,ORD0004244,Debit Card,Success,77165.69,21.4,2023-08-20
PAY00004245,ORD0004245,Credit Card,Success,61526.35,10.94,2022-04-21
PAY00004246,ORD0004246,UPI,Success,145140.67,0.0,2020-02-18
PAY00004247,ORD0004247,UPI,Success,46666.3,0.0,2021-05-14
PAY00004248,ORD0004248,Debit Card,Success,119124.81,37.49,2020-04-01
PAY00004249,ORD0004249,Credit Card,Success,53908.31,44.84,2020-09-19
PAY00004250,ORD0004250,Credit Card,Success,78321.82,46.75,2023-03-24
PAY00004251,ORD0004251,Credit Card,Success,42257.49,5.28,2023-04-30
PAY00004252,ORD0004252,UPI,Success,49028.74,0.0,2020-11-25
PAY00004253,ORD0004253,Debit Card,Success,34790.73,27.6,2020-10-02
PAY00004254,ORD0004254,Debit Card,Success,63263.79,11.39,2023-07-14
PAY00004255,ORD0004255,Debit Card,Success,38654.51,31.55,2022-11-16
PAY00004256,ORD0004256,Credit Card,Success,26759.62,28.27,2020-03-25
PAY00004257,ORD0004257,Wallet,Success,72717.78,47.04,2023-03-18
PAY00004258,ORD0004258,Debit Card,Success,13459.12,7.43,2020-10-30
PAY00004259,ORD0004259,Cash on Delivery,Success,60418.44,31.9,2020-04-28
PAY00004260,ORD0004260,Debit Card,Refunded,66662.3,5.31,2020-12-06
PAY00004261,ORD0004261,UPI,Success,41213.66,0.0,2021-06-15
PAY00004262,ORD0004262,Wallet,Success,3082.97,43.46,2021-01-07
PAY00004263,ORD0004263,Wallet,Success,21702.08,25.99,2022-11-26
PAY00004264,ORD0004264,Debit Card,Success,82784.44,28.26,2022-04-13
PAY00004265,ORD0004265,Debit Card,Success,64620.22,15.87,2023-05-12
PAY00004266,ORD0004266,Credit Card,Success,142524.14,18.99,2023-03-04
PAY00004267,ORD0004267,UPI,Success,14596.25,0.0,2023-07-31
PAY00004268,ORD0004268,UPI,Success,53686.16,0.0,2020-02-09
PAY00004269,ORD0004269,Credit Card,Success,120936.81,20.26,2024-01-14
PAY00004270,ORD0004270,Debit Card,Success,116626.63,8.86,2024-02-03
PAY00004271,ORD0004271,Debit Card,Success,17757.9,44.76,2023-09-19
PAY00004272,ORD0004272,Wallet,Success,56336.98,30.07,2024-08-13
PAY00004273,ORD0004273,Credit Card,Success,12471.77,28.69,2021-08-05
PAY00004274,ORD0004274,Credit Card,Success,84056.86,38.14,2020-06-26
PAY00004275,ORD0004275,Debit Card,Success,23764.49,6.35,2021-03-20
PAY00004276,ORD0004276,Credit Card,Success,37984.87,37.71,2022-07-11
PAY00004277,ORD0004277,Debit Card,Success,32221.84,46.42,2023-05-31
PAY00004278,ORD0004278,Credit Card,Refunded,29665.92,44.63,2022-08-25
PAY00004279,ORD0004279,Credit Card,Success,117572.91,12.49,2022-09-13
PAY00004280,ORD0004280,Credit Card,Failed,46584.54,19.37,2020-12-16
PAY00004281,ORD0004281,Credit Card,Success,83143.55,10.57,2021-03-25
PAY00004282,ORD0004282,UPI,Refunded,59640.02,0.0,2024-08-29
PAY00004283,ORD0004283,Credit Card,Success,172526.61,15.66,2022-04-23
PAY00004284,ORD0004284,Wallet,Success,54107.98,12.38,2023-05-18
PAY00004285,ORD0004285,Credit Card,Failed,118034.49,16.56,2020-10-20
PAY00004286,ORD0004286,Credit Card,Success,42452.98,30.02,2024-06-16
PAY00004287,ORD0004287,Credit Card,Success,45522.17,24.34,2023-04-09
PAY00004288,ORD0004288,Cash on Delivery,Success,85717.02,8.4,2024-08-11
PAY00004289,ORD0004289,Credit Card,Success,116402.34,24.74,2024-04-21
PAY00004290,ORD0004290,Debit Card,Success,19905.96,18.71,2021-01-10
PAY00004291,ORD0004291,Wallet,Success,77297.64,49.03,2023-07-04
PAY00004292,ORD0004292,Credit Card,Success,133479.01,36.68,2023-09-12
PAY00004293,ORD0004293,Credit Card,Success,10167.9,21.56,2022-11-16
PAY00004294,ORD0004294,Debit Card,Success,32169.46,10.41,2021-06-25
PAY00004295,ORD0004295,Credit Card,Failed,14610.76,7.74,2020-12-11
PAY00004296,ORD0004296,UPI,Success,119870.91,0.0,2024-01-23
PAY00004297,ORD0004297,UPI,Success,6078.91,0.0,2023-11-06
PAY00004298,ORD0004298,Credit Card,Success,12624.47,38.08,2021-12-02
PAY00004299,ORD0004299,Debit Card,Success,13076.67,10.1,2022-07-18
PAY00004300,ORD0004300,Credit Card,Success,69673.93,7.34,2023-05-10
PAY00004301,ORD0004301,Debit Card,Success,96311.1,49.45,2023-04-24
PAY00004302,ORD0004302,UPI,Success,77593.51,0.0,2020-05-22
PAY00004303,ORD0004303,Credit Card,Refunded,39976.01,30.86,2021-04-16
PAY00004304,ORD0004304,Credit Card,Success,81020.94,46.04,2022-02-13
PAY00004305,ORD0004305,UPI,Success,28613.06,0.0,2022-03-04
PAY00004306,ORD0004306,Credit Card,Success,110918.64,24.95,2020-09-28
PAY00004307,ORD0004307,Wallet,Success,76527.79,5.45,2020-08-10
PAY00004308,ORD0004308,Credit Card,Success,2928.24,32.93,2020-02-04
PAY00004309,ORD0004309,Credit Card,Success,48849.81,22.93,2021-02-21
PAY00004310,ORD0004310,Wallet,Success,77834.76,35.32,2022-12-09
PAY00004311,ORD0004311,UPI,Success,15397.29,0.0,2022-11-02
PAY00004312,ORD0004312,Wallet,Success,89844.53,49.4,2023-11-04
PAY00004313,ORD0004313,Debit Card,Failed,44619.63,39.62,2022-05-12
PAY00004314,ORD0004314,Netbanking,Success,52314.97,18.31,2024-08-23
PAY00004315,ORD0004315,Netbanking,Success,13031.87,39.69,2020-11-05
PAY00004316,ORD0004316,Debit Card,Success,69179.62,43.3,2023-05-29
PAY00004317,ORD0004317,UPI,Failed,10480.58,0.0,2020-07-18
PAY00004318,ORD0004318,Debit Card,Success,37922.14,23.32,2021-01-01
PAY00004319,ORD0004319,Credit Card,Success,48884.7,15.64,2022-09-04
PAY00004320,ORD0004320,Credit Card,Success,10338.09,42.59,2023-06-13
PAY00004321,ORD0004321,Credit Card,Failed,98812.87,23.43,2023-05-17
PAY00004322,ORD0004322,Credit Card,Success,20336.94,40.89,2020-03-21
PAY00004323,ORD0004323,Debit Card,Success,60519.07,44.33,2024-05-28
PAY00004324,ORD0004324,Netbanking,Success,55531.18,29.87,2022-12-28
PAY00004325,ORD0004325,Wallet,Success,38773.95,12.87,2022-10-30
PAY00004326,ORD0004326,Credit Card,Success,21072.07,6.7,2024-03-23
PAY00004327,ORD0004327,Cash on Delivery,Success,109153.13,36.78,2020-09-01
PAY00004328,ORD0004328,Wallet,Success,81114.96,43.69,2020-07-13
PAY00004329,ORD0004329,Credit Card,Success,76489.93,43.93,2022-09-18
PAY00004330,ORD0004330,Credit Card,Success,28972.82,21.07,2023-09-14
PAY00004331,ORD0004331,Credit Card,Success,35797.65,14.53,2020-09-26
PAY00004332,ORD0004332,Credit Card,Success,55321.02,7.59,2023-05-21
PAY00004333,ORD0004333,Credit Card,Success,68930.06,15.4,2023-01-10
PAY00004334,ORD0004334,Debit Card,Success,78319.28,16.61,2024-08-22
PAY00004335,ORD0004335,Debit Card,Success,93037.35,31.35,2020-01-04
PAY00004336,ORD0004336,UPI,Success,77981.0,0.0,2024-05-06
PAY00004337,ORD0004337,Wallet,Success,22616.04,15.81,2023-10-22
PAY00004338,ORD0004338,Debit Card,Success,38862.88,20.52,2023-08-24
PAY00004339,ORD0004339,UPI,Success,33006.46,0.0,2022-06-02
PAY00004340,ORD0004340,Debit Card,Success,58409.9,22.94,2022-12-06
PAY00004341,ORD0004341,UPI,Success,73326.91,0.0,2022-05-13
PAY00004342,ORD0004342,UPI,Success,82478.83,0.0,2022-01-30
PAY00004343,ORD0004343,Credit Card,Success,35918.78,40.77,2020-03-31
PAY00004344,ORD0004344,UPI,Success,86298.11,0.0,2023-11-30
PAY00004345,ORD0004345,Credit Card,Success,49783.31,41.81,2022-12-24
PAY00004346,ORD0004346,Credit Card,Success,108547.24,42.85,2022-05-28
PAY00004347,ORD0004347,Credit Card,Success,57407.25,39.72,2021-04-14
PAY00004348,ORD0004348,UPI,Success,19277.85,0.0,2024-07-01
PAY00004349,ORD0004349,Credit Card,Success,21979.94,33.89,2022-09-15
PAY00004350,ORD0004350,Debit Card,Success,70760.66,6.0,2024-06-06
PAY00004351,ORD0004351,Debit Card,Success,109977.16,17.7,2024-04-27
PAY00004352,ORD0004352,Netbanking,Success,115669.26,23.04,2022-02-21
PAY00004353,ORD0004353,UPI,Success,81478.02,0.0,2021-12-19
PAY00004354,ORD0004354,UPI,Success,119324.57,0.0,2023-04-21
PAY00004355,ORD0004355,Credit Card,Success,49774.55,17.36,2024-07-05
PAY00004356,ORD0004356,Debit Card,Success,70716.29,12.97,2024-02-28
PAY00004357,ORD0004357,Credit Card,Success,47336.38,46.51,2024-04-09
PAY00004358,ORD0004358,Credit Card,Refunded,14289.32,5.3,2023-11-30
PAY00004359,ORD0004359,Credit Card,Refunded,37809.65,37.02,2023-03-29
PAY00004360,ORD0004360,Debit Card,Success,23373.23,6.86,2020-07-20
PAY00004361,ORD0004361,UPI,Success,92766.04,0.0,2022-05-22
PAY00004362,ORD0004362,UPI,Failed,21257.04,0.0,2020-10-05
PAY00004363,ORD0004363,Debit Card,Success,58446.27,23.81,2021-06-09
PAY00004364,ORD0004364,Debit Card,Success,31381.57,19.55,2022-09-04
PAY00004365,ORD0004365,Wallet,Success,33113.61,37.7,2024-04-19
PAY00004366,ORD0004366,Cash on Delivery,Success,63533.45,33.6,2021-04-22
PAY00004367,ORD0004367,Cash on Delivery,Success,5552.5,27.7,2020-06-21
PAY00004368,ORD0004368,Credit Card,Success,97234.24,21.05,2021-08-06
PAY00004369,ORD0004369,Credit Card,Success,25751.73,8.29,2023-05-13
PAY00004370,ORD0004370,Debit Card,Success,42739.36,33.69,2023-01-22
PAY00004371,ORD0004371,UPI,Success,104892.86,0.0,2022-04-20
PAY00004372,ORD0004372,UPI,Success,64038.39,0.0,2021-06-15
PAY00004373,ORD0004373,Wallet,Success,56956.94,38.79,2021-01-22
PAY00004374,ORD0004374,Debit Card,Success,67640.89,18.58,2020-01-16
PAY00004375,ORD0004375,Credit Card,Success,35445.57,38.36,2023-12-26
PAY00004376,ORD0004376,Credit Card,Success,42092.3,38.75,2024-03-02
PAY00004377,ORD0004377,Debit Card,Success,21020.44,12.0,2024-06-06
PAY00004378,ORD0004378,Netbanking,Success,92299.87,18.18,2020-01-15
PAY00004379,ORD0004379,Debit Card,Success,39505.69,30.69,2023-04-01
PAY00004380,ORD0004380,Credit Card,Success,15942.93,49.21,2022-12-06
PAY00004381,ORD0004381,Credit Card,Success,105360.0,20.52,2020-08-30
PAY00004382,ORD0004382,UPI,Success,58023.77,0.0,2022-12-01
PAY00004383,ORD0004383,UPI,Success,47205.99,0.0,2020-01-16
PAY00004384,ORD0004384,Debit Card,Success,65358.06,19.2,2022-02-07
PAY00004385,ORD0004385,UPI,Success,90050.56,0.0,2023-09-04
PAY00004386,ORD0004386,Credit Card,Success,82101.56,7.56,2021-02-24
PAY00004387,ORD0004387,Debit Card,Success,38120.49,16.74,2023-11-11
PAY00004388,ORD0004388,Debit Card,Success,70708.56,28.46,2024-07-08
