loyalty_txn_id,customer_id,points,txn_date,reason
LT0002621,CUST000161,412,2022-03-23,Manual Adjust
LT0002622,CUST001188,117,2023-02-06,Order Earn
LT0002623,CUST000075,264,2023-01-19,Order Redeem
LT0002624,CUST001109,322,2022-12-30,Promo Bonus
LT0002625,CUST001469,355,2022-12-01,Order Earn
LT0002626,CUST000908,265,2020-01-02,Order Redeem
LT0002627,CUST000169,-80,2021-11-06,Manual Adjust
LT0002628,CUST001250,470,2023-09-27,Order Redeem
LT0002629,CUST002438,123,2024-02-18,Manual Adjust
LT0002630,CUST001073,-30,2024-03-02,Order Earn
LT0002631,CUST002267,299,2021-12-12,Manual Adjust
LT0002632,CUST000969,315,2020-01-30,Order Redeem
LT0002633,CUST001832,77,2024-06-02,Promo Bonus
LT0002634,CUST000053,146,2020-04-06,Order Earn
LT0002635,CUST000872,62,2020-04-04,Promo Bonus
LT0002636,CUST001599,272,2024-04-05,Manual Adjust
LT0002637,CUST000418,357,2023-04-27,Promo Bonus
LT0002638,CUST000833,251,2020-02-05,Promo Bonus
LT0002639,CUST001587,50,2021-08-22,Order Earn
LT0002640,CUST002286,-17,2021-06-18,Order Redeem
LT0002641,CUST001796,284,2023-01-13,Promo Bonus
LT0002642,CUST001770,274,2022-07-08,Order Earn
LT0002643,CUST002059,203,2024-04-07,Manual Adjust
LT0002644,CUST000080,375,2023-08-31,Order Earn
LT0002645,CUST002175,15,2022-08-24,Order Redeem
LT0002646,CUST001698,-79,2023-08-09,Order Earn
LT0002647,CUST000128,50,2020-08-19,Order Redeem
LT0002648,CUST001752,461,2022-02-01,Order Earn
LT0002649,CUST000195,7,2021-04-17,Promo Bonus
LT0002650,CUST001211,341,2021-09-12,Promo Bonus
LT0002651,CUST000539,9,2023-05-16,Order Earn
LT0002652,CUST001612,281,2022-09-18,Promo Bonus
LT0002653,CUST001405,273,2022-05-14,Manual Adjust
LT0002654,CUST001533,165,2020-12-03,Promo Bonus
LT0002655,CUST000159,306,2022-02-12,Order Redeem
LT0002656,CUST000517,338,2020-08-27,Promo Bonus
LT0002657,CUST001410,85,2023-06-05,Manual Adjust
LT0002658,CUST001957,233,2020-10-07,Promo Bonus
LT0002659,CUST001743,424,2024-04-22,Order Redeem
LT0002660,CUST000755,117,2021-01-05,Order Earn
LT0002661,CUST002495,424,2020-01-17,Promo Bonus
LT0002662,CUST000967,285,2021-03-17,Promo Bonus
LT0002663,CUST001801,126,2024-06-12,Order Earn
LT0002664,CUST001060,259,2022-10-18,Promo Bonus
LT0002665,CUST001968,335,2022-03-07,Promo Bonus
LT0002666,CUST002217,247,2021-08-13,Promo Bonus
LT0002667,CUST001526,36,2023-05-08,Order Redeem
LT0002668,CUST002461,311,2022-06-14,Promo Bonus
LT0002669,CUST000700,347,2020-07-16,Order Redeem
LT0002670,CUST002189,63,2021-04-06,Promo Bonus
LT0002671,CUST000026,158,2022-09-28,Order Earn
LT0002672,CUST000562,191,2021-08-11,Promo Bonus
LT0002673,CUST001425,-32,2021-03-22,Order Earn
LT0002674,CUST000681,-75,2023-12-07,Order Earn
LT0002675,CUST000014,478,2024-02-26,Order Redeem
LT0002676,CUST001616,12,2020-09-18,Order Redeem
LT0002677,CUST000375,27,2020-05-19,Manual Adjust
LT0002678,CUST000971,137,2024-05-13,Order Redeem
LT0002679,CUST001898,-17,2022-10-10,Order Redeem
LT0002680,CUST001744,230,2024-04-30,Promo Bonus
LT0002681,CUST002196,266,2023-08-08,Order Redeem
LT0002682,CUST001420,487,2023-02-12,Promo Bonus
LT0002683,CUST001316,391,2023-02-08,Promo Bonus
LT0002684,CUST000701,100,2021-01-05,Promo Bonus
LT0002685,CUST000698,201,2023-10-27,Promo Bonus
LT0002686,CUST000574,145,2023-12-30,Promo Bonus
LT0002687,CUST000416,409,2022-04-11,Order Earn
LT0002688,CUST002058,376,2021-11-02,Manual Adjust
LT0002689,CUST001509,-91,2023-06-13,Order Earn
LT0002690,CUST001838,475,2020-05-16,Order Earn
LT0002691,CUST001377,-36,2020-04-16,Order Earn
LT0002692,CUST001488,443,2021-09-23,Order Earn
LT0002693,CUST001059,297,2022-07-06,Manual Adjust
LT0002694,CUST001259,415,2021-07-05,Manual Adjust
LT0002695,CUST000944,223,2024-04-15,Promo Bonus
LT0002696,CUST000880,-45,2021-12-31,Order Redeem
LT0002697,CUST001219,146,2022-06-16,Promo Bonus
LT0002698,CUST000460,156,2024-06-04,Manual Adjust
LT0002699,CUST000488,106,2021-12-30,Promo Bonus
LT0002700,CUST002340,-2,2022-07-29,Order Redeem
LT0002701,CUST001065,31,2021-08-15,Order Redeem
LT0002702,CUST000151,-86,2021-11-13,Order Redeem
LT0002703,CUST002001,370,2022-11-11,Order Earn
LT0002704,CUST000911,210,2021-02-03,Order Earn
LT0002705,CUST002171,-61,2021-03-21,Manual Adjust
LT0002706,CUST000341,84,2024-05-31,Order Earn
LT0002707,CUST000824,387,2021-05-05,Order Redeem
LT0002708,CUST001750,418,2020-03-17,Manual Adjust
LT0002709,CUST002073,351,2022-12-31,Order Redeem
LT0002710,CUST002281,155,2020-05-19,Promo Bonus
LT0002711,CUST000714,-32,2022-09-09,Manual Adjust
LT0002712,CUST000805,410,2020-01-20,Promo Bonus
LT0002713,CUST002273,206,2022-06-09,Order Redeem
LT0002714,CUST001295,487,2023-11-02,Order Earn
LT0002715,CUST001284,252,2021-01-06,Order Earn
LT0002716,CUST001824,189,2023-11-17,Promo Bonus
LT0002717,CUST001674,381,2021-10-31,Order Redeem
LT0002718,CUST001342,-45,2024-02-01,Order Redeem
LT0002719,CUST001977,17,2024-07-21,Order Earn
LT0002720,CUST000416,82,2022-11-14,Order Earn
LT0002721,CUST001460,436,2022-05-20,Manual Adjust
LT0002722,CUST000771,46,2021-08-22,Promo Bonus
LT0002723,CUST001563,187,2022-10-13,Order Earn
LT0002724,CUST001963,315,2022-06-25,Manual Adjust
LT0002725,CUST000666,259,2023-04-28,Manual Adjust
LT0002726,CUST002412,177,2020-05-13,Promo Bonus
LT0002727,CUST000920,234,2021-03-05,Manual Adjust
LT0002728,CUST000560,239,2023-04-18,Promo Bonus
LT0002729,CUST001541,85,2023-07-12,Manual Adjust
LT0002730,CUST001074,142,2021-11-30,Order Earn
LT0002731,CUST002497,17,2023-04-18,Order Earn
LT0002732,CUST000152,279,2020-08-17,Order Earn
LT0002733,CUST002181,202,2023-05-04,Promo Bonus
LT0002734,CUST001965,-1,2021-04-11,Order Earn
LT0002735,CUST002177,248,2021-04-24,Promo Bonus
LT0002736,CUST000671,428,2020-07-13,Order Earn
LT0002737,CUST002214,-59,2023-05-02,Manual Adjust
LT0002738,CUST002139,121,2021-08-17,Promo Bonus
LT0002739,CUST000698,377,2023-08-25,Promo Bonus
LT0002740,CUST001597,69,2021-07-21,Promo Bonus
LT0002741,CUST001876,451,2023-04-08,Promo Bonus
LT0002742,CUST001795,389,2020-12-15,Promo Bonus
LT0002743,CUST002009,310,2021-11-03,Promo Bonus
LT0002744,CUST002130,411,2020-09-15,Order Earn
LT0002745,CUST002427,-99,2020-04-15,Order Redeem
LT0002746,CUST000588,82,2020-05-26,Manual Adjust
LT0002747,CUST002392,415,2022-08-05,Order Earn
LT0002748,CUST000564,69,2021-09-04,Order Redeem
LT0002749,CUST002493,379,2022-07-14,Order Earn
LT0002750,CUST001893,321,2020-01-30,Promo Bonus
LT0002751,CUST002379,93,2022-12-19,Promo Bonus
LT0002752,CUST001076,233,2021-11-04,Order Earn
LT0002753,CUST001090,8,2024-06-15,Order Redeem
LT0002754,CUST001743,-63,2022-10-13,Order Redeem
LT0002755,CUST002143,70,2022-03-12,Order Earn
LT0002756,CUST000340,-87,2021-01-08,Order Redeem
LT0002757,CUST000122,156,2021-03-05,Promo Bonus
LT0002758,CUST001780,-78,2023-01-03,Order Earn
LT0002759,CUST000336,193,2023-03-29,Order Redeem
LT0002760,CUST002498,-87,2022-10-03,Order Earn
LT0002761,CUST001127,9,2021-11-20,Order Earn
LT0002762,CUST000093,177,2024-02-20,Order Redeem
LT0002763,CUST000432,69,2022-06-30,Manual Adjust
LT0002764,CUST002364,465,2020-04-06,Promo Bonus
LT0002765,CUST001293,168,2020-10-29,Manual Adjust
LT0002766,CUST001733,-2,2023-04-13,Order Redeem
LT0002767,CUST000906,78,2024-08-12,Promo Bonus
LT0002768,CUST000367,364,2023-07-10,Promo Bonus
LT0002769,CUST002067,-83,2023-01-07,Order Earn
LT0002770,CUST001904,-9,2024-03-13,Order Earn
LT0002771,CUST001305,-20,2021-02-03,Order Redeem
LT0002772,CUST001617,-52,2020-02-10,Order Earn
LT0002773,CUST000500,369,2023-03-24,Order Redeem
LT0002774,CUST002395,396,2020-06-12,Order Earn
LT0002775,CUST001019,183,2022-12-26,Order Redeem
LT0002776,CUST002350,360,2022-08-29,Promo Bonus
LT0002777,CUST000551,396,2023-08-16,Promo Bonus
LT0002778,CUST001432,95,2020-09-05,Order Redeem
LT0002779,CUST001748,-34,2020-03-27,Order Earn
LT0002780,CUST002176,82,2021-11-02,Order Earn
LT0002781,CUST002058,217,2024-01-08,Order Earn
LT0002782,CUST000175,122,2021-08-03,Promo Bonus
LT0002783,CUST000250,460,2020-10-04,Promo Bonus
LT0002784,CUST000870,-54,2024-01-03,Manual Adjust
LT0002785,CUST000847,407,2022-03-31,Order Earn
LT0002786,CUST001406,433,2023-11-28,Manual Adjust
LT0002787,CUST000843,179,2022-02-15,Manual Adjust
LT0002788,CUST000573,278,2022-06-19,Order Earn
LT0002789,CUST000889,-92,2023-11-14,Promo Bonus
LT0002790,CUST002088,231,2024-01-15,Manual Adjust
LT0002791,CUST002328,41,2021-05-17,Order Redeem
LT0002792,CUST001447,-60,2021-05-10,Order Earn
LT0002793,CUST000030,127,2023-07-07,Promo Bonus
LT0002794,CUST002231,243,2021-10-20,Manual Adjust
LT0002795,CUST000371,427,2022-01-21,Promo Bonus
LT0002796,CUST001845,-7,2023-09-25,Order Redeem
LT0002797,CUST000353,82,2023-08-25,Promo Bonus
LT0002798,CUST001581,177,2024-08-07,Manual Adjust
LT0002799,CUST000981,332,2023-04-12,Manual Adjust
LT0002800,CUST002327,147,2021-01-15,Promo Bonus
LT0002801,CUST001421,-24,2024-06-05,Order Earn
LT0002802,CUST000415,260,2022-02-16,Promo Bonus
LT0002803,CUST001009,309,2022-03-15,Order Earn
LT0002804,CUST000549,10,2022-11-06,Order Redeem
LT0002805,CUST001932,61,2022-09-22,Order Redeem
LT0002806,CUST001872,451,2020-02-27,Order Redeem
LT0002807,CUST002232,-54,2023-05-02,Manual Adjust
LT0002808,CUST001550,139,2022-04-19,Order Earn
LT0002809,CUST001406,-8,2021-05-25,Promo Bonus
LT0002810,CUST000726,-68,2022-12-03,Order Earn
LT0002811,CUST001548,-19,2024-07-11,Promo Bonus
LT0002812,CUST001051,174,2020-05-20,Manual Adjust
LT0002813,CUST000314,431,2020-03-12,Order Earn
LT0002814,CUST001892,409,2021-10-24,Order Redeem
LT0002815,CUST001372,72,2023-01-01,Promo Bonus
LT0002816,CUST001678,-37,2024-08-23,Promo Bonus
LT0002817,CUST000176,11,2022-02-03,Order Earn
LT0002818,CUST000154,307,2021-01-21,Order Earn
LT0002819,CUST000555,401,2022-10-01,Order Redeem
LT0002820,CUST000034,318,2021-06-24,Order Redeem
LT0002821,CUST001994,380,2022-05-09,Order Redeem
LT0002822,CUST001730,1,2020-10-02,Order Earn
LT0002823,CUST001079,247,2023-07-21,Promo Bonus
LT0002824,CUST001109,322,2022-07-17,Order Earn
LT0002825,CUST002167,329,2024-03-26,Order Redeem
LT0002826,CUST002425,35,2021-10-11,Order Redeem
LT0002827,CUST000089,257,2023-03-24,Manual Adjust
LT0002828,CUST002356,154,2024-06-20,Order Earn
LT0002829,CUST001714,-92,2022-10-11,Manual Adjust
LT0002830,CUST001066,140,2023-11-24,Order Earn
LT0002831,CUST002334,-2,2020-12-21,Order Redeem
LT0002832,CUST002072,-37,2023-01-03,Promo Bonus
LT0002833,CUST002086,38,2022-07-19,Promo Bonus
LT0002834,CUST001311,34,2024-03-25,Promo Bonus
LT0002835,CUST000459,175,2023-12-18,Order Redeem
LT0002836,CUST001347,238,2023-01-06,Manual Adjust
LT0002837,CUST000557,10,2022-10-02,Order Earn
LT0002838,CUST001858,368,2021-06-28,Order Redeem
LT0002839,CUST000088,-52,2023-08-07,Manual Adjust
LT0002840,CUST002265,-65,2023-02-20,Order Earn
LT0002841,CUST000433,-23,2024-03-31,Manual Adjust
LT0002842,CUST001110,24,2024-05-07,Order Earn
LT0002843,CUST000832,304,2021-09-16,Order Redeem
LT0002844,CUST002420,337,2022-10-28,Order Earn
LT0002845,CUST002078,329,2022-10-07,Order Redeem
LT0002846,CUST002247,149,2022-08-20,Manual Adjust
LT0002847,CUST001472,365,2022-11-14,Order Redeem
LT0002848,CUST000959,1,2021-03-15,Manual Adjust
LT0002849,CUST001164,169,2024-04-07,Manual Adjust
LT0002850,CUST001842,11,2020-01-29,Promo Bonus
LT0002851,CUST000387,341,2021-04-21,Order Earn
LT0002852,CUST002479,416,2020-01-26,Order Earn
LT0002853,CUST001430,154,2021-01-30,Manual Adjust
LT0002854,CUST000095,-94,2021-01-16,Order Redeem
LT0002855,CUST001622,126,2020-09-29,Promo Bonus
LT0002856,CUST001084,325,2024-05-31,Order Redeem
LT0002857,CUST000162,183,2021-06-20,Order Earn
LT0002858,CUST000698,168,2021-04-21,Order Earn
LT0002859,CUST000143,452,2024-01-23,Promo Bonus
LT0002860,CUST001845,487,2022-08-03,Order Redeem
LT0002861,CUST000030,400,2021-07-03,Promo Bonus
LT0002862,CUST000272,444,2020-02-10,Order Earn
LT0002863,CUST002027,19,2023-11-13,Promo Bonus
LT0002864,CUST000409,0,2023-03-03,Order Redeem
LT0002865,CUST000654,286,2021-07-08,Promo Bonus
LT0002866,CUST000984,374,2023-02-02,Order Earn
LT0002867,CUST000244,417,2023-06-26,Manual Adjust
LT0002868,CUST001268,475,2020-07-21,Order Redeem
LT0002869,CUST000591,359,2024-03-17,Promo Bonus
LT0002870,CUST002229,18,2022-08-11,Order Earn
LT0002871,CUST002406,108,2024-02-04,Manual Adjust
LT0002872,CUST000619,271,2024-03-04,Manual Adjust
LT0002873,CUST001048,209,2023-03-22,Manual Adjust
LT0002874,CUST000839,463,2021-01-10,Order Redeem
LT0002875,CUST001529,91,2020-06-09,Manual Adjust
LT0002876,CUST001223,401,2024-06-12,Order Redeem
LT0002877,CUST000760,31,2021-08-16,Order Earn
LT0002878,CUST001086,34,2023-11-22,Order Redeem
LT0002879,CUST000707,179,2022-05-08,Order Earn
LT0002880,CUST000442,447,2022-12-28,Order Earn
LT0002881,CUST000146,337,2021-01-29,Promo Bonus
LT0002882,CUST001568,366,2022-12-12,Manual Adjust
LT0002883,CUST000407,-65,2023-11-09,Manual Adjust
LT0002884,CUST000882,430,2020-04-12,Manual Adjust
LT0002885,CUST000050,234,2020-11-01,Manual Adjust
LT0002886,CUST001838,48,2023-11-23,Order Redeem
LT0002887,CUST000230,25,2020-11-06,Order Earn
LT0002888,CUST000131,237,2023-05-02,Promo Bonus
LT0002889,CUST000969,458,2022-03-11,Manual Adjust
LT0002890,CUST000556,-26,2020-05-23,Promo Bonus
LT0002891,CUST000806,391,2022-04-18,Order Earn
LT0002892,CUST000041,-48,2021-11-25,Manual Adjust
LT0002893,CUST001949,375,2023-05-23,Promo Bonus
LT0002894,CUST000123,157,2020-05-02,Order Earn
LT0002895,CUST002028,468,2021-05-13,Order Redeem
LT0002896,CUST001367,-32,2024-06-22,Order Earn
LT0002897,CUST000107,213,2024-06-23,Manual Adjust
LT0002898,CUST000886,-83,2023-06-14,Manual Adjust
LT0002899,CUST000367,330,2021-01-23,Order Earn
LT0002900,CUST001850,466,2020-12-17,Order Redeem
LT0002901,CUST000384,480,2020-08-11,Order Redeem
LT0002902,CUST002215,465,2024-07-23,Manual Adjust
LT0002903,CUST002320,-8,2020-03-25,Manual Adjust
LT0002904,CUST000310,315,2023-09-03,Manual Adjust
LT0002905,CUST002031,254,2020-10-18,Order Redeem
LT0002906,CUST000492,356,2020-02-21,Promo Bonus
LT0002907,CUST001296,-90,2023-12-24,Promo Bonus
LT0002908,CUST001670,408,2024-06-10,Order Earn
LT0002909,CUST002032,63,2020-08-15,Order Redeem
LT0002910,CUST002242,-100,2024-07-12,Order Earn
LT0002911,CUST001942,249,2020-01-13,Manual Adjust
LT0002912,CUST001052,227,2021-09-19,Order Redeem
LT0002913,CUST001668,373,2020-04-20,Order Redeem
LT0002914,CUST000924,43,2024-04-04,Promo Bonus
LT0002915,CUST001201,-99,2024-05-29,Order Redeem
LT0002916,CUST000753,187,2022-01-08,Order Redeem
LT0002917,CUST000381,282,2023-08-19,Manual Adjust
LT0002918,CUST000064,330,2020-10-22,Promo Bonus
LT0002919,CUST000742,248,2021-03-15,Promo Bonus
LT0002920,CUST000338,-36,2020-10-17,Order Earn
LT0002921,CUST002390,-33,2021-07-10,Promo Bonus
LT0002922,CUST001828,120,2024-06-21,Manual Adjust
LT0002923,CUST000739,21,2022-02-08,Order Earn
LT0002924,CUST000853,465,2023-10-13,Order Redeem
LT0002925,CUST001724,333,2023-08-06,Promo Bonus
LT0002926,CUST001294,-32,2020-07-12,Order Redeem
LT0002927,CUST000535,69,2022-08-21,Manual Adjust
LT0002928,CUST000324,488,2023-08-27,Manual Adjust
LT0002929,CUST002469,331,2024-08-02,Promo Bonus
LT0002930,CUST002283,86,2020-02-19,Order Redeem
LT0002931,CUST001108,87,2021-12-07,Promo Bonus
LT0002932,CUST002394,-48,2023-01-11,Promo Bonus
LT0002933,CUST000459,464,2022-02-21,Order Earn
LT0002934,CUST000539,112,2020-08-04,Order Earn
LT0002935,CUST002356,47,2023-09-28,Order Earn
LT0002936,CUST001310,110,2023-01-04,Order Earn
LT0002937,CUST000700,249,2024-07-07,Manual Adjust
LT0002938,CUST002214,491,2022-04-08,Promo Bonus
LT0002939,CUST002485,166,2024-07-01,Manual Adjust
LT0002940,CUST001046,488,2022-09-07,Manual Adjust
LT0002941,CUST002105,305,2023-10-13,Manual Adjust
LT0002942,CUST000520,-18,2021-03-14,Manual Adjust
LT0002943,CUST001554,120,2020-04-30,Order Earn
LT0002944,CUST002049,84,2022-12-12,Promo Bonus
LT0002945,CUST001278,356,2022-07-23,Promo Bonus
LT0002946,CUST000097,190,2022-11-12,Order Redeem
LT0002947,CUST001796,496,2024-08-08,Order Earn
LT0002948,CUST002313,412,2020-08-12,Order Earn
LT0002949,CUST002010,54,2021-08-20,Order Redeem
LT0002950,CUST000352,330,2022-06-14,Promo Bonus
LT0002951,CUST000179,-84,2020-04-13,Manual Adjust
LT0002952,CUST002340,337,2024-02-18,Order Redeem
LT0002953,CUST001610,454,2023-05-30,Order Redeem
LT0002954,CUST000809,202,2024-05-27,Promo Bonus
LT0002955,CUST000944,168,2021-07-24,Promo Bonus
LT0002956,CUST002089,132,2022-06-14,Promo Bonus
LT0002957,CUST001840,271,2020-03-21,Order Redeem
LT0002958,CUST000481,67,2021-04-03,Manual Adjust
LT0002959,CUST001305,310,2021-07-15,Manual Adjust
LT0002960,CUST000768,59,2020-10-30,Order Earn
LT0002961,CUST000689,421,2020-05-15,Order Redeem
LT0002962,CUST000817,192,2024-03-02,Manual Adjust
LT0002963,CUST000608,162,2020-01-30,Promo Bonus
LT0002964,CUST001347,166,2020-01-04,Order Redeem
LT0002965,CUST000893,260,2020-01-05,Order Earn
LT0002966,CUST000085,11,2020-02-07,Manual Adjust
LT0002967,CUST001019,490,2024-06-12,Promo Bonus
LT0002968,CUST001652,221,2022-07-17,Order Redeem
LT0002969,CUST002432,399,2020-08-15,Order Earn
LT0002970,CUST000014,3,2022-11-23,Order Earn
LT0002971,CUST000497,279,2021-05-31,Order Earn
LT0002972,CUST001664,345,2024-06-22,Order Earn
LT0002973,CUST000095,459,2023-04-02,Order Earn
LT0002974,CUST001575,-38,2023-03-08,Order Redeem
LT0002975,CUST000963,343,2020-10-11,Manual Adjust
LT0002976,CUST000826,96,2022-07-24,Manual Adjust
LT0002977,CUST000184,140,2022-03-06,Order Earn
LT0002978,CUST002220,21,2024-06-16,Promo Bonus
LT0002979,CUST001230,441,2023-01-17,Order Earn
LT0002980,CUST002244,2,2022-05-20,Manual Adjust
LT0002981,CUST001057,406,2022-03-06,Order Redeem
LT0002982,CUST000167,152,2020-04-13,Order Earn
LT0002983,CUST002445,422,2024-07-29,Promo Bonus
LT0002984,CUST000898,6,2021-05-25,Manual Adjust
LT0002985,CUST000487,382,2020-07-17,Order Redeem
LT0002986,CUST001826,359,2020-06-17,Order Earn
LT0002987,CUST002144,417,2020-06-23,Promo Bonus
LT0002988,CUST000379,68,2023-09-18,Promo Bonus
LT0002989,CUST001062,76,2021-11-06,Order Redeem
LT0002990,CUST002349,177,2024-07-06,Promo Bonus
LT0002991,CUST000615,285,2020-02-07,Order Redeem
LT0002992,CUST001065,432,2024-07-06,Order Earn
LT0002993,CUST000281,-66,2022-01-13,Order Redeem
LT0002994,CUST001327,87,2024-04-10,Order Redeem
LT0002995,CUST001138,367,2022-04-25,Manual Adjust
LT0002996,CUST000123,-77,2022-07-03,Promo Bonus
LT0002997,CUST001537,-27,2023-03-23,Promo Bonus
LT0002998,CUST001161,442,2023-04-06,Promo Bonus
LT0002999,CUST001657,201,2022-06-03,Manual Adjust
LT0003000,CUST000608,497,2024-01-06,Order Earn
LT0003001,CUST000392,142,2020-04-29,Order Redeem
LT0003002,CUST001094,388,2023-08-11,Order Earn
LT0003003,CUST000571,434,2023-12-17,Order Earn
LT0003004,CUST002077,180,2020-11-07,Order Redeem
LT0003005,CUST000912,-72,2022-11-17,Manual Adjust
LT0003006,CUST002444,74,2024-04-19,Promo Bonus
LT0003007,CUST000005,-12,2020-11-01,Manual Adjust
LT0003008,CUST000577,425,2020-03-09,Promo Bonus
LT0003009,CUST002052,19,2020-05-23,Manual Adjust
LT0003010,CUST001074,325,2023-11-11,Promo Bonus
LT0003011,CUST000557,416,2022-08-15,Order Redeem
LT0003012,CUST001469,233,2023-07-28,Order Redeem
LT0003013,CUST001686,182,2021-09-30,Order Redeem
LT0003014,CUST000911,310,2021-12-06,Manual Adjust
LT0003015,CUST000072,66,2020-01-18,Promo Bonus
LT0003016,CUST000358,87,2020-11-22,Order Earn
LT0003017,CUST002294,197,2020-10-12,Promo Bonus
LT0003018,CUST000440,456,2023-01-29,Order Earn
LT0003019,CUST001715,92,2020-05-22,Order Redeem
LT0003020,CUST001341,64,2021-12-09,Order Earn
LT0003021,CUST001175,449,2023-09-25,Manual Adjust
LT0003022,CUST000469,182,2020-03-05,Order Earn
LT0003023,CUST001904,223,2023-05-17,Order Redeem
LT0003024,CUST000898,477,2020-04-23,Promo Bonus
LT0003025,CUST001747,221,2022-04-16,Order Earn
LT0003026,CUST000221,397,2020-06-23,Order Redeem
LT0003027,CUST002301,200,2021-05-11,Order Redeem
LT0003028,CUST001878,251,2020-06-26,Order Earn
LT0003029,CUST000368,444,2024-01-21,Order Redeem
LT0003030,CUST000822,48,2020-09-17,Manual Adjust
LT0003031,CUST000282,-49,2021-12-19,Order Earn
LT0003032,CUST000513,9,2020-03-01,Promo Bonus
LT0003033,CUST002181,-16,2024-01-04,Promo Bonus
LT0003034,CUST000048,425,2022-10-16,Manual Adjust
LT0003035,CUST001783,466,2024-03-18,Promo Bonus
LT0003036,CUST000920,88,2024-07-26,Promo Bonus
LT0003037,CUST001279,-98,2022-02-20,Order Earn
LT0003038,CUST001252,329,2023-09-03,Order Redeem
LT0003039,CUST000592,495,2022-06-19,Manual Adjust
LT0003040,CUST000897,93,2023-07-22,Promo Bonus
LT0003041,CUST001569,312,2024-08-17,Order Earn
LT0003042,CUST000439,3,2023-06-27,Order Earn
LT0003043,CUST001364,-27,2021-04-29,Order Earn
LT0003044,CUST001499,271,2022-10-19,Order Redeem
