review_id,order_id,product_id,customer_id,review_date,rating,review_text,helpful_votes
REV00001799,ORD0004718,PROD00514,CUST002405,2024-03-11,3,Product damaged,18
REV00001800,ORD0003900,PROD00087,CUST000261,2022-06-18,4,Packaging was poor,45
REV00001801,ORD0001327,PROD00095,CUST001926,2024-06-20,5,Product damaged,23
REV00001802,ORD0003034,PROD00592,CUST000648,2023-10-15,3,Fast delivery,16
REV00001803,ORD0005805,PROD00069,CUST000649,2022-03-05,4,Packaging was poor,43
REV00001804,ORD0003458,PROD00578,CUST001871,2022-01-29,3,Excellent value,15
REV00001805,ORD0007807,PROD00176,CUST002260,2020-07-12,5,Will buy again,44
REV00001806,ORD0007811,PROD00151,CUST000284,2024-06-11,5,Will buy again,2
REV00001807,ORD0002526,PROD00290,CUST000089,2023-02-04,2,Fast delivery,1
REV00001808,ORD0008317,PROD00593,CUST001005,2023-06-30,5,Excellent value,28
REV00001809,ORD0006354,PROD00339,CUST001864,2021-05-04,4,Fast delivery,15
REV00001810,ORD0002903,PROD00501,CUST000688,2021-04-14,4,Very satisfied,44
REV00001811,ORD0003833,PROD00578,CUST002433,2023-06-22,3,Not as expected,44
REV00001812,ORD0001841,PROD00387,CUST002232,2023-08-29,4,Packaging was poor,19
REV00001813,ORD0004015,PROD00351,CUST000038,2023-11-29,5,Highly recommended,8
REV00001814,ORD0001217,PROD00248,CUST002492,2022-09-20,3,Average product,45
REV00001815,ORD0004901,PROD00337,CUST002096,2022-12-29,2,Packaging was poor,13
REV00001816,ORD0006208,PROD00482,CUST000327,2024-03-17,3,Average product,28
REV00001817,ORD0001983,PROD00217,CUST002136,2022-01-17,4,Excellent value,9
REV00001818,ORD0003317,PROD00228,CUST001994,2021-07-28,3,Fast delivery,49
REV00001819,ORD0003477,PROD00030,CUST002216,2022-10-16,4,Average product,37
REV00001820,ORD0000456,PROD00179,CUST000016,2023-03-14,4,Fast delivery,8
REV00001821,ORD0007005,PROD00256,CUST000336,2022-05-27,5,Very satisfied,21
REV00001822,ORD0008008,PROD00013,CUST002067,2022-12-08,5,Average product,42
REV00001823,ORD0008368,PROD00489,CUST002144,2020-05-22,4,Not as expected,26
REV00001824,ORD0002592,PROD00595,CUST000276,2021-10-31,5,Fast delivery,35
REV00001825,ORD0005412,PROD00121,CUST000884,2022-01-01,3,Not as expected,37
REV00001826,ORD0007362,PROD00045,CUST001683,2021-08-16,4,Packaging was poor,16
REV00001827,ORD0007557,PROD00342,CUST000504,2020-03-21,3,Not as expected,33
REV00001828,ORD0005682,PROD00429,CUST001675,2022-06-27,4,Excellent value,35
REV00001829,ORD0001836,PROD00569,CUST001655,2022-10-06,4,Not as expected,3
REV00001830,ORD0008832,PROD00532,CUST000187,2023-07-14,4,Good quality,16
REV00001831,ORD0001689,PROD00266,CUST002092,2023-09-04,4,Average product,1
REV00001832,ORD0000148,PROD00437,CUST001664,2022-06-01,3,Fast delivery,29
REV00001833,ORD0000371,PROD00523,CUST002015,2021-11-25,5,Will buy again,38
REV00001834,ORD0000616,PROD00078,CUST001805,2024-03-11,2,Highly recommended,38
REV00001835,ORD0005310,PROD00127,CUST001679,2023-09-19,4,Packaging was poor,23
REV00001836,ORD0003083,PROD00583,CUST001849,2024-01-04,3,Good quality,47
REV00001837,ORD0006757,PROD00004,CUST001118,2021-02-05,3,Very satisfied,22
REV00001838,ORD0006271,PROD00472,CUST001342,2023-05-26,5,Very satisfied,26
REV00001839,ORD0008462,PROD00551,CUST000783,2022-08-27,4,Average product,10
REV00001840,ORD0001474,PROD00111,CUST001102,2021-08-29,4,Very satisfied,42
REV00001841,ORD0002208,PROD00386,CUST000717,2020-10-11,3,Highly recommended,47
REV00001842,ORD0000277,PROD00529,CUST000816,2023-01-23,4,Good quality,49
REV00001843,ORD0007467,PROD00498,CUST002428,2021-09-13,3,Fast delivery,18
REV00001844,ORD0008014,PROD00486,CUST001236,2023-10-25,4,Not as expected,18
REV00001845,ORD0006079,PROD00215,CUST001214,2022-04-21,5,Packaging was poor,26
REV00001846,ORD0004570,PROD00023,CUST002353,2023-11-08,5,Excellent value,32
REV00001847,ORD0007899,PROD00039,CUST001347,2020-09-30,3,Excellent value,4
REV00001848,ORD0001649,PROD00281,CUST002299,2023-05-27,4,Excellent value,6
REV00001849,ORD0007847,PROD00191,CUST000598,2020-04-04,5,Excellent value,31
REV00001850,ORD0002812,PROD00260,CUST001152,2024-08-29,5,Fast delivery,19
REV00001851,ORD0002645,PROD00503,CUST001311,2020-05-28,5,Will buy again,39
REV00001852,ORD0001805,PROD00162,CUST000257,2023-02-20,4,Very satisfied,20
REV00001853,ORD0000937,PROD00019,CUST001792,2020-03-24,5,Good quality,43
REV00001854,ORD0004189,PROD00356,CUST000966,2023-05-12,5,Not as expected,48
REV00001855,ORD0004009,PROD00329,CUST000841,2021-05-08,4,Very satisfied,28
REV00001856,ORD0006862,PROD00443,CUST001035,2024-06-07,4,Average product,43
REV00001857,ORD0008342,PROD00176,CUST000447,2020-08-28,4,Good quality,42
REV00001858,ORD0001354,PROD00304,CUST002092,2020-08-05,5,Product damaged,14
REV00001859,ORD0003828,PROD00551,CUST001447,2022-01-08,5,Average product,34
REV00001860,ORD0006294,PROD00261,CUST000784,2024-07-30,5,Good quality,22
REV00001861,ORD0007440,PROD00079,CUST000158,2022-12-31,3,Will buy again,26
REV00001862,ORD0000989,PROD00133,CUST000287,2020-05-21,4,Not as expected,43
REV00001863,ORD0003251,PROD00375,CUST000337,2020-02-20,3,Good quality,13
REV00001864,ORD0003384,PROD00253,CUST002402,2022-03-06,5,Packaging was poor,9
REV00001865,ORD0008617,PROD00238,CUST000659,2023-12-03,3,Excellent value,19
REV00001866,ORD0002832,PROD00208,CUST000032,2023-03-11,5,Good quality,39
REV00001867,ORD0003267,PROD00464,CUST001394,2020-05-11,5,Very satisfied,45
REV00001868,ORD0007260,PROD00298,CUST002442,2023-12-17,4,Good quality,32
REV00001869,ORD0006020,PROD00153,CUST002356,2023-01-13,3,Good quality,37
REV00001870,ORD0005116,PROD00159,CUST000214,2023-07-04,3,Fast delivery,24
REV00001871,ORD0008433,PROD00087,CUST002472,2024-06-29,4,Packaging was poor,22
REV00001872,ORD0000683,PROD00537,CUST000723,2021-11-29,5,Product damaged,32
REV00001873,ORD0007908,PROD00137,CUST002010,2024-06-01,5,Not as expected,33
REV00001874,ORD0005750,PROD00294,CUST001101,2020-03-19,5,Will buy again,32
REV00001875,ORD0000051,PROD00497,CUST000150,2020-12-25,5,Not as expected,10
REV00001876,ORD0001701,PROD00357,CUST000755,2022-08-24,5,Average product,12
REV00001877,ORD0006731,PROD00504,CUST002211,2023-05-31,5,Average product,47
REV00001878,ORD0001178,PROD00097,CUST002280,2023-11-06,4,Very satisfied,32
REV00001879,ORD0005097,PROD00529,CUST001026,2024-06-12,5,Packaging was poor,16
REV00001880,ORD0005961,PROD00566,CUST001937,2021-08-28,3,Product damaged,27
REV00001881,ORD0005313,PROD00262,CUST000946,2023-06-22,3,Average product,10
REV00001882,ORD0002340,PROD00331,CUST000379,2024-08-15,1,Very satisfied,17
REV00001883,ORD0003444,PROD00026,CUST000721,2021-04-14,4,Highly recommended,7
REV00001884,ORD0000625,PROD00497,CUST000988,2024-09-20,3,Will buy again,16
REV00001885,ORD0003003,PROD00308,CUST000628,2023-10-17,5,Good quality,7
REV00001886,ORD0003533,PROD00470,CUST001617,2021-11-23,5,Average product,16
REV00001887,ORD0002258,PROD00595,CUST002472,2020-01-22,5,Highly recommended,19
REV00001888,ORD0005262,PROD00236,CUST000689,2024-08-15,2,Highly recommended,36
REV00001889,ORD0002561,PROD00040,CUST002402,2022-03-09,3,Not as expected,23
REV00001890,ORD0001971,PROD00491,CUST001210,2020-10-13,4,Packaging was poor,31
REV00001891,ORD0006684,PROD00544,CUST002035,2024-03-16,2,Excellent value,7
REV00001892,ORD0001432,PROD00134,CUST000593,2020-10-07,5,Packaging was poor,23
REV00001893,ORD0003427,PROD00379,CUST000479,2020-08-28,4,Excellent value,41
REV00001894,ORD0001197,PROD00196,CUST000551,2022-06-06,4,Not as expected,3
REV00001895,ORD0001935,PROD00540,CUST000561,2020-01-21,3,Will buy again,7
REV00001896,ORD0001922,PROD00183,CUST001629,2020-05-17,3,Excellent value,30
REV00001897,ORD0001607,PROD00105,CUST000450,2022-04-15,3,Packaging was poor,41
REV00001898,ORD0006198,PROD00263,CUST000670,2023-12-24,2,Highly recommended,3
REV00001899,ORD0002167,PROD00179,CUST002302,2021-01-18,5,Will buy again,12
REV00001900,ORD0001711,PROD00380,CUST001680,2023-03-26,5,Product damaged,40
REV00001901,ORD0007465,PROD00133,CUST001421,2024-01-25,4,Highly recommended,32
REV00001902,ORD0008046,PROD00514,CUST000613,2020-09-26,5,Excellent value,47
REV00001903,ORD0000396,PROD00156,CUST000012,2022-05-23,4,Not as expected,18
REV00001904,ORD0000565,PROD00514,CUST001694,2023-06-19,5,Will buy again,42
REV00001905,ORD0004830,PROD00205,CUST001597,2022-12-28,3,Good quality,13
REV00001906,ORD0004743,PROD00324,CUST000483,2022-10-31,3,Average product,44
REV00001907,ORD0003106,PROD00255,CUST000585,2022-09-11,4,Not as expected,41
REV00001908,ORD0004747,PROD00094,CUST000454,2023-04-28,5,Excellent value,7
REV00001909,ORD0004734,PROD00558,CUST001717,2022-06-29,5,Product damaged,36
REV00001910,ORD0006111,PROD00112,CUST001573,2023-11-17,5,Product damaged,25
REV00001911,ORD0004377,PROD00287,CUST001527,2024-07-02,4,Average product,12
REV00001912,ORD0008719,PROD00017,CUST000369,2023-11-07,4,Will buy again,34
REV00001913,ORD0003104,PROD00599,CUST000441,2021-10-16,5,Packaging was poor,14
REV00001914,ORD0006203,PROD00172,CUST000895,2020-05-14,5,Good quality,7
REV00001915,ORD0008253,PROD00271,CUST001426,2022-02-24,4,Fast delivery,15
REV00001916,ORD0005443,PROD00088,CUST000167,2024-03-06,3,Excellent value,18
REV00001917,ORD0000063,PROD00568,CUST002036,2024-02-12,5,Packaging was poor,9
REV00001918,ORD0007811,PROD00489,CUST000284,2024-06-17,4,Good quality,44
REV00001919,ORD0002849,PROD00575,CUST002059,2020-12-01,4,Not as expected,43
REV00001920,ORD0000028,PROD00425,CUST002073,2024-05-06,4,Very satisfied,35
REV00001921,ORD0005918,PROD00222,CUST001194,2022-11-09,3,Will buy again,49
REV00001922,ORD0008736,PROD00265,CUST000670,2020-04-01,3,Fast delivery,22
REV00001923,ORD0004381,PROD00180,CUST000425,2020-09-17,4,Average product,14
REV00001924,ORD0004445,PROD00506,CUST002322,2024-01-20,4,Highly recommended,28
REV00001925,ORD0007330,PROD00303,CUST000824,2022-02-12,3,Fast delivery,37
REV00001926,ORD0001369,PROD00293,CUST000841,2020-07-11,5,Good quality,23
REV00001927,ORD0000454,PROD00577,CUST000781,2022-07-23,4,Packaging was poor,37
REV00001928,ORD0006442,PROD00043,CUST000222,2020-07-29,4,Not as expected,2
REV00001929,ORD0006868,PROD00412,CUST000650,2024-06-10,3,Excellent value,20
REV00001930,ORD0001586,PROD00039,CUST002225,2023-12-31,5,Excellent value,27
REV00001931,ORD0007040,PROD00585,CUST001109,2022-03-24,3,Packaging was poor,35
REV00001932,ORD0002290,PROD00511,CUST000806,2020-10-24,4,Not as expected,26
REV00001933,ORD0003629,PROD00101,CUST000734,2021-07-12,4,Packaging was poor,7
REV00001934,ORD0008520,PROD00203,CUST001052,2023-02-25,4,Very satisfied,21
REV00001935,ORD0003980,PROD00088,CUST000240,2024-02-23,4,Very satisfied,34
REV00001936,ORD0006745,PROD00235,CUST001810,2020-03-11,3,Packaging was poor,13
REV00001937,ORD0007659,PROD00016,CUST000744,2023-10-09,4,Product damaged,32
REV00001938,ORD0007429,PROD00086,CUST000857,2022-05-30,3,Packaging was poor,16
REV00001939,ORD0008514,PROD00464,CUST002036,2022-05-13,4,Excellent value,34
REV00001940,ORD0002165,PROD00342,CUST002460,2022-11-25,3,Good quality,48
REV00001941,ORD0008244,PROD00366,CUST000367,2023-07-07,3,Will buy again,17
REV00001942,ORD0001375,PROD00218,CUST001268,2020-03-05,4,Excellent value,31
REV00001943,ORD0004730,PROD00328,CUST000969,2022-09-29,3,Excellent value,19
REV00001944,ORD0008378,PROD00530,CUST001932,2023-11-06,5,Highly recommended,15
REV00001945,ORD0008128,PROD00338,CUST001716,2021-10-04,5,Average product,13
REV00001946,ORD0004886,PROD00222,CUST001777,2021-09-06,4,Good quality,7
REV00001947,ORD0006358,PROD00553,CUST000306,2020-12-28,5,Fast delivery,39
REV00001948,ORD0003753,PROD00413,CUST001518,2024-01-27,3,Fast delivery,34
REV00001949,ORD0004058,PROD00082,CUST002451,2024-08-02,3,Packaging was poor,43
REV00001950,ORD0008131,PROD00239,CUST001301,2020-12-26,5,Excellent value,21
REV00001951,ORD0004245,PROD00120,CUST002447,2022-04-25,3,Product damaged,38
REV00001952,ORD0004661,PROD00433,CUST001460,2022-06-17,3,Very satisfied,9
REV00001953,ORD0001603,PROD00340,CUST000444,2022-06-10,4,Fast delivery,17
REV00001954,ORD0001551,PROD00448,CUST002056,2023-10-31,5,Good quality,47
REV00001955,ORD0007631,PROD00512,CUST000425,2021-03-13,4,Not as expected,5
REV00001956,ORD0002965,PROD00123,CUST001621,2022-11-06,5,Packaging was poor,20
REV00001957,ORD0006985,PROD00407,CUST000269,2021-01-22,4,Fast delivery,19
REV00001958,ORD0003538,PROD00249,CUST001516,2022-09-11,3,Average product,41
REV00001959,ORD0006248,PROD00299,CUST000479,2021-05-18,5,Will buy again,17
REV00001960,ORD0003590,PROD00197,CUST001482,2023-04-22,5,Average product,14
REV00001961,ORD0002379,PROD00349,CUST001914,2024-08-28,5,Product damaged,17
REV00001962,ORD0001360,PROD00536,CUST002285,2023-03-05,4,Not as expected,6
REV00001963,ORD0000947,PROD00076,CUST002046,2020-09-17,4,Fast delivery,10
REV00001964,ORD0006936,PROD00464,CUST001018,2023-01-01,4,Highly recommended,38
REV00001965,ORD0004223,PROD00342,CUST002166,2021-03-17,4,Highly recommended,0
REV00001966,ORD0007622,PROD00081,CUST000825,2021-07-16,5,Packaging was poor,26
REV00001967,ORD0006588,PROD00395,CUST002306,2024-08-03,4,Very satisfied,48
REV00001968,ORD0001230,PROD00164,CUST000716,2020-07-15,5,Product damaged,41
REV00001969,ORD0007046,PROD00020,CUST002055,2020-01-21,3,Fast delivery,17
REV00001970,ORD0001861,PROD00077,CUST002338,2024-06-20,5,Will buy again,0
REV00001971,ORD0007274,PROD00342,CUST002318,2020-12-15,5,Packaging was poor,21
REV00001972,ORD0000266,PROD00585,CUST000202,2022-06-06,5,Packaging was poor,1
REV00001973,ORD0008389,PROD00235,CUST001263,2020-03-10,5,Good quality,25
REV00001974,ORD0006112,PROD00550,CUST000092,2021-11-13,3,Packaging was poor,12
REV00001975,ORD0003371,PROD00480,CUST001145,2020-05-05,3,Average product,39
REV00001976,ORD0004213,PROD00595,CUST001631,2020-10-15,4,Fast delivery,38
REV00001977,ORD0003091,PROD00530,CUST001628,2023-11-26,4,Product damaged,12
REV00001978,ORD0000784,PROD00069,CUST002269,2022-05-12,3,Good quality,44
REV00001979,ORD0008619,PROD00046,CUST002314,2023-07-03,2,Packaging was poor,25
REV00001980,ORD0007242,PROD00398,CUST002408,2022-12-08,5,Good quality,11
REV00001981,ORD0008935,PROD00168,CUST000895,2023-09-07,4,Excellent value,44
REV00001982,ORD0004797,PROD00315,CUST001795,2021-08-13,4,Very satisfied,5
REV00001983,ORD0003717,PROD00106,CUST001056,2023-10-24,4,Good quality,31
REV00001984,ORD0002866,PROD00189,CUST002306,2022-03-16,5,Fast delivery,21
REV00001985,ORD0004665,PROD00141,CUST001745,2022-11-10,3,Not as expected,28
REV00001986,ORD0003250,PROD00346,CUST001648,2024-02-18,4,Excellent value,37
REV00001987,ORD0006422,PROD00567,CUST000780,2020-12-18,3,Packaging was poor,9
REV00001988,ORD0004272,PROD00441,CUST001441,2024-10-01,5,Highly recommended,7
REV00001989,ORD0005596,PROD00338,CUST001519,2022-03-03,4,Very satisfied,21
REV00001990,ORD0006288,PROD00028,CUST001120,2024-04-13,3,Very satisfied,14
REV00001991,ORD0001943,PROD00321,CUST000868,2023-11-01,4,Very satisfied,26
REV00001992,ORD0001552,PROD00088,CUST001978,2023-05-10,3,Good quality,30
REV00001993,ORD0002694,PROD00581,CUST002027,2023-06-14,5,Packaging was poor,49
REV00001994,ORD0000163,PROD00322,CUST001950,2020-07-01,4,Average product,11
REV00001995,ORD0004492,PROD00174,CUST001721,2024-07-14,5,Fast delivery,2
REV00001996,ORD0001486,PROD00303,CUST001266,2021-05-28,4,Not as expected,14
REV00001997,ORD0003271,PROD00281,CUST000285,2020-10-08,5,Not as expected,20
REV00001998,ORD0007745,PROD00347,CUST001480,2023-01-04,5,Product damaged,18
REV00001999,ORD0008784,PROD00182,CUST001908,2022-04-04,4,Not as expected,33
REV00002000,ORD0005106,PROD00357,CUST002046,2023-05-27,4,Not as expected,38
REV00002001,ORD0001375,PROD00496,CUST001268,2020-03-15,3,Average product,34
REV00002002,ORD0000581,PROD00343,CUST002068,2021-02-15,4,Fast delivery,7
REV00002003,ORD0001320,PROD00551,CUST001318,2022-07-14,3,Product damaged,45
REV00002004,ORD0008992,PROD00220,CUST002415,2022-08-12,4,Good quality,21
REV00002005,ORD0001823,PROD00372,CUST001335,2023-10-09,5,Highly recommended,8
REV00002006,ORD0004464,PROD00364,CUST001621,2022-02-14,5,Average product,37
REV00002007,ORD0001299,PROD00501,CUST001782,2022-07-15,4,Product damaged,28
REV00002008,ORD0007532,PROD00231,CUST001887,2020-04-10,4,Packaging was poor,45
REV00002009,ORD0005243,PROD00272,CUST000689,2020-07-14,4,Product damaged,37
REV00002010,ORD0007843,PROD00400,CUST001212,2021-02-28,4,Good quality,38
REV00002011,ORD0006924,PROD00501,CUST001898,2020-03-09,4,Will buy again,16
REV00002012,ORD0007898,PROD00072,CUST000199,2022-05-30,4,Good quality,12
REV00002013,ORD0004680,PROD00056,CUST000792,2023-11-04,3,Highly recommended,3
REV00002014,ORD0001820,PROD00022,CUST000079,2022-06-15,5,Excellent value,16
REV00002015,ORD0005147,PROD00066,CUST002419,2020-11-14,5,Excellent value,18
REV00002016,ORD0007940,PROD00283,CUST002135,2023-11-26,4,Good quality,35
REV00002017,ORD0000223,PROD00193,CUST002414,2023-12-29,3,Product damaged,36
REV00002018,ORD0008626,PROD00600,CUST002253,2022-11-03,4,Excellent value,36
REV00002019,ORD0003934,PROD00097,CUST000214,2020-08-31,2,Excellent value,19
REV00002020,ORD0007960,PROD00307,CUST000868,2022-02-13,3,Fast delivery,15
REV00002021,ORD0002291,PROD00331,CUST001705,2023-08-11,3,Product damaged,47
REV00002022,ORD0005840,PROD00130,CUST001985,2020-10-11,5,Packaging was poor,22
REV00002023,ORD0008873,PROD00131,CUST001681,2020-04-16,3,Average product,6
REV00002024,ORD0006121,PROD00190,CUST000092,2024-08-05,5,Highly recommended,9
REV00002025,ORD0003763,PROD00192,CUST001762,2024-06-10,4,Packaging was poor,26
REV00002026,ORD0003640,PROD00232,CUST001126,2024-01-22,5,Will buy again,9
REV00002027,ORD0000345,PROD00294,CUST000242,2022-12-01,4,Product damaged,7
REV00002028,ORD0004871,PROD00580,CUST002043,2021-09-15,4,Not as expected,9
REV00002029,ORD0006490,PROD00528,CUST001522,2020-03-19,5,Highly recommended,11
REV00002030,ORD0005671,PROD00381,CUST000270,2023-04-11,5,Not as expected,8
REV00002031,ORD0004888,PROD00250,CUST000545,2022-07-15,4,Packaging was poor,33
REV00002032,ORD0006427,PROD00318,CUST002058,2023-07-09,4,Product damaged,22
REV00002033,ORD0006998,PROD00473,CUST000360,2024-08-30,4,Average product,32
REV00002034,ORD0007405,PROD00190,CUST001420,2023-01-04,5,Excellent value,39
REV00002035,ORD0008534,PROD00570,CUST002257,2022-07-17,4,Fast delivery,41
REV00002036,ORD0000897,PROD00040,CUST001121,2022-07-20,4,Good quality,33
REV00002037,ORD0005079,PROD00532,CUST002283,2021-09-21,5,Fast delivery,32
REV00002038,ORD0000021,PROD00167,CUST002037,2022-03-21,4,Will buy again,43
REV00002039,ORD0008996,PROD00101,CUST002059,2022-09-03,4,Average product,11
REV00002040,ORD0001574,PROD00542,CUST002050,2022-01-25,5,Good quality,18
REV00002041,ORD0007773,PROD00169,CUST001402,2020-06-15,4,Product damaged,38
REV00002042,ORD0007393,PROD00046,CUST002377,2021-02-27,4,Good quality,2
REV00002043,ORD0001095,PROD00162,CUST001520,2020-09-06,4,Good quality,20
REV00002044,ORD0004202,PROD00341,CUST001144,2022-12-09,2,Very satisfied,45
REV00002045,ORD0008105,PROD00582,CUST000278,2023-06-07,1,Product damaged,46
REV00002046,ORD0007294,PROD00350,CUST000248,2020-01-15,3,Will buy again,42
REV00002047,ORD0007413,PROD00077,CUST001263,2022-08-30,5,Product damaged,30
REV00002048,ORD0002251,PROD00408,CUST002428,2022-06-01,3,Highly recommended,49
REV00002049,ORD0005068,PROD00312,CUST000628,2020-12-19,4,Packaging was poor,11
REV00002050,ORD0004016,PROD00523,CUST001699,2024-07-12,4,Good quality,16
REV00002051,ORD0008869,PROD00423,CUST000949,2023-05-09,5,Highly recommended,29
REV00002052,ORD0002271,PROD00138,CUST001695,2022-05-15,3,Packaging was poor,19
REV00002053,ORD0006048,PROD00486,CUST001878,2021-03-28,5,Excellent value,10
REV00002054,ORD0002077,PROD00600,CUST000385,2022-05-27,5,Fast delivery,42
REV00002055,ORD0001565,PROD00155,CUST000308,2020-11-19,4,Fast delivery,38
REV00002056,ORD0008649,PROD00591,CUST002275,2022-07-08,3,Packaging was poor,49
